body_battery,field_four,field_two,stress_level_time,stress_level_value
11,1,236,2025-11-21T08:32:00.000Z,40
11,1,246,2025-11-21T08:33:00.000Z,33
11,1,246,2025-11-21T08:34:00.000Z,33
11,1,245,2025-11-21T08:35:00.000Z,33
11,1,10,2025-11-21T08:36:00.000Z,22
11,1,254,2025-11-21T08:37:00.000Z,27
11,1,4,2025-11-21T08:38:00.000Z,24
11,1,16,2025-11-21T08:39:00.000Z,21
11,1,25,2025-11-21T08:40:00.000Z,19
11,1,25,2025-11-21T08:41:00.000Z,19
11,1,27,2025-11-21T08:42:00.000Z,18
11,1,30,2025-11-21T08:43:00.000Z,17
11,1,43,2025-11-21T08:44:00.000Z,14
11,1,40,2025-11-21T08:45:00.000Z,15
11,1,39,2025-11-21T08:46:00.000Z,15
11,1,38,2025-11-21T08:47:00.000Z,15
11,1,32,2025-11-21T08:48:00.000Z,17
11,1,51,2025-11-21T08:49:00.000Z,12
11,1,53,2025-11-21T08:50:00.000Z,12
11,1,55,2025-11-21T08:51:00.000Z,11
11,1,65,2025-11-21T08:52:00.000Z,9
11,1,61,2025-11-21T08:53:00.000Z,10
11,1,58,2025-11-21T08:54:00.000Z,10
11,1,67,2025-11-21T08:55:00.000Z,8
11,1,67,2025-11-21T08:56:00.000Z,8
11,1,60,2025-11-21T08:57:00.000Z,10
13,1,62,2025-11-21T08:58:00.000Z,9
13,1,38,2025-11-21T08:59:00.000Z,15
13,1,56,2025-11-21T09:00:00.000Z,11
13,1,37,2025-11-21T09:01:00.000Z,16
13,1,34,2025-11-21T09:02:00.000Z,16
13,1,37,2025-11-21T09:03:00.000Z,16
13,1,37,2025-11-21T09:04:00.000Z,16
14,1,42,2025-11-21T09:05:00.000Z,14
14,1,53,2025-11-21T09:06:00.000Z,12
14,1,45,2025-11-21T09:07:00.000Z,14
14,1,43,2025-11-21T09:08:00.000Z,14
14,1,47,2025-11-21T09:09:00.000Z,13
14,1,59,2025-11-21T09:10:00.000Z,10
14,1,49,2025-11-21T09:11:00.000Z,13
14,1,38,2025-11-21T09:12:00.000Z,15
14,1,50,2025-11-21T09:13:00.000Z,12
14,1,60,2025-11-21T09:14:00.000Z,10
14,1,31,2025-11-21T09:15:00.000Z,17
14,1,30,2025-11-21T09:16:00.000Z,17
15,1,42,2025-11-21T09:17:00.000Z,14
15,1,50,2025-11-21T09:18:00.000Z,12
15,1,23,2025-11-21T09:19:00.000Z,19
15,1,44,2025-11-21T09:20:00.000Z,14
15,1,54,2025-11-21T09:21:00.000Z,11
15,1,44,2025-11-21T09:22:00.000Z,14
15,1,18,2025-11-21T09:23:00.000Z,20
15,1,254,2025-11-21T09:24:00.000Z,27
15,1,3,2025-11-21T09:25:00.000Z,24
16,1,254,2025-11-21T09:26:00.000Z,27
16,1,252,2025-11-21T09:27:00.000Z,28
16,1,63,2025-11-21T09:28:00.000Z,9
16,1,23,2025-11-21T09:29:00.000Z,19
16,1,37,2025-11-21T09:30:00.000Z,16
16,1,70,2025-11-21T09:31:00.000Z,7
17,1,36,2025-11-21T09:32:00.000Z,16
17,1,14,2025-11-21T09:33:00.000Z,21
17,1,26,2025-11-21T09:34:00.000Z,18
17,1,32,2025-11-21T09:35:00.000Z,17
17,1,29,2025-11-21T09:36:00.000Z,18
17,1,20,2025-11-21T09:37:00.000Z,20
17,1,3,2025-11-21T09:38:00.000Z,24
17,1,22,2025-11-21T09:39:00.000Z,19
17,1,11,2025-11-21T09:40:00.000Z,22
17,1,27,2025-11-21T09:41:00.000Z,18
18,1,53,2025-11-21T09:42:00.000Z,12
18,1,21,2025-11-21T09:43:00.000Z,20
18,1,13,2025-11-21T09:44:00.000Z,22
18,1,19,2025-11-21T09:45:00.000Z,20
18,1,25,2025-11-21T09:46:00.000Z,19
18,1,23,2025-11-21T09:47:00.000Z,19
18,1,30,2025-11-21T09:48:00.000Z,17
18,1,41,2025-11-21T09:49:00.000Z,15
18,1,29,2025-11-21T09:50:00.000Z,18
18,1,46,2025-11-21T09:51:00.000Z,13
19,1,40,2025-11-21T09:52:00.000Z,15
19,1,21,2025-11-21T09:53:00.000Z,20
19,1,39,2025-11-21T09:54:00.000Z,15
19,1,15,2025-11-21T09:55:00.000Z,21
20,1,12,2025-11-21T09:56:00.000Z,22
20,1,67,2025-11-21T09:57:00.000Z,8
20,1,69,2025-11-21T09:58:00.000Z,8
20,1,39,2025-11-21T09:59:00.000Z,15
20,1,38,2025-11-21T10:00:00.000Z,15
20,1,39,2025-11-21T10:01:00.000Z,15
21,1,40,2025-11-21T10:02:00.000Z,15
21,1,47,2025-11-21T10:03:00.000Z,13
21,1,47,2025-11-21T10:04:00.000Z,13
21,1,81,2025-11-21T10:05:00.000Z,5
22,1,81,2025-11-21T10:06:00.000Z,5
22,1,82,2025-11-21T10:07:00.000Z,4
22,1,86,2025-11-21T10:08:00.000Z,3
22,1,81,2025-11-21T10:09:00.000Z,5
23,1,81,2025-11-21T10:10:00.000Z,5
23,1,81,2025-11-21T10:11:00.000Z,5
23,1,40,2025-11-21T10:12:00.000Z,15
23,1,48,2025-11-21T10:13:00.000Z,13
23,1,101,2025-11-21T10:14:00.000Z,
23,1,101,2025-11-21T10:15:00.000Z,
23,1,101,2025-11-21T10:16:00.000Z,
24,2,101,2025-11-21T10:17:00.000Z,
24,2,101,2025-11-21T10:18:00.000Z,
24,2,101,2025-11-21T10:19:00.000Z,
24,2,101,2025-11-21T10:20:00.000Z,
24,2,101,2025-11-21T10:21:00.000Z,
24,2,101,2025-11-21T10:22:00.000Z,
24,2,101,2025-11-21T10:23:00.000Z,
24,2,101,2025-11-21T10:24:00.000Z,
24,2,101,2025-11-21T10:25:00.000Z,
24,2,101,2025-11-21T10:26:00.000Z,
24,2,101,2025-11-21T10:27:00.000Z,
24,2,101,2025-11-21T10:28:00.000Z,
24,2,101,2025-11-21T10:29:00.000Z,
25,2,101,2025-11-21T10:30:00.000Z,
25,2,101,2025-11-21T10:31:00.000Z,
25,2,101,2025-11-21T10:32:00.000Z,
25,2,101,2025-11-21T10:33:00.000Z,
25,2,101,2025-11-21T10:34:00.000Z,
25,2,101,2025-11-21T10:35:00.000Z,
26,2,101,2025-11-21T10:36:00.000Z,
26,2,101,2025-11-21T10:37:00.000Z,
26,2,101,2025-11-21T10:38:00.000Z,
26,1,101,2025-11-21T10:39:00.000Z,
26,1,29,2025-11-21T10:40:00.000Z,18
27,1,62,2025-11-21T10:41:00.000Z,9
27,1,97,2025-11-21T10:42:00.000Z,1
27,1,93,2025-11-21T10:43:00.000Z,2
28,1,85,2025-11-21T10:44:00.000Z,4
28,1,74,2025-11-21T10:45:00.000Z,6
28,1,36,2025-11-21T10:46:00.000Z,16
29,1,1,2025-11-21T10:47:00.000Z,25
29,1,40,2025-11-21T10:48:00.000Z,15
29,1,51,2025-11-21T10:49:00.000Z,12
29,1,48,2025-11-21T10:50:00.000Z,13
29,1,31,2025-11-21T10:51:00.000Z,17
