active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
0,8.407790785948902e-41,"generic",,0,0,211,,2025-11-21T08:31:00.000Z,
11,6.9364273984078445e-40,"walking",,3.2650254218768238e-43,2.674237989317481e-44,211,,2025-11-21T08:31:00.000Z,
,,,,,,,,2025-11-21T08:31:00.000Z,
,,,104,,,,,2025-11-21T08:33:00.000Z,
,,,,,,,82,2025-11-21T08:34:00.000Z,55288
12,7.777206477002735e-40,,134,3.531272130098539e-43,,,,2025-11-21T08:34:00.000Z,55288
,,,,,,,80,2025-11-21T08:35:00.000Z,55348
,,,,,,,75,2025-11-21T08:36:00.000Z,55408
,,,,,,,72,2025-11-21T08:37:00.000Z,55468
,,,,,,,73,2025-11-21T08:38:00.000Z,55528
,,,,,,,72,2025-11-21T08:39:00.000Z,55588
,,,,,,,71,2025-11-21T08:40:00.000Z,55648
,,,,,,,70,2025-11-21T08:41:00.000Z,55708
,,,,,,,71,2025-11-21T08:42:00.000Z,55768
,,,,,,,70,2025-11-21T08:47:00.000Z,56068
,,,,,,,69,2025-11-21T08:49:00.000Z,56188
,,,,,,,68,2025-11-21T08:51:00.000Z,56308
,,,,,,,67,2025-11-21T08:55:00.000Z,56548
,,,,,,,68,2025-11-21T08:57:00.000Z,56668
,,,8,,,,,2025-11-21T09:01:00.000Z,
,,,,,,,69,2025-11-21T09:04:00.000Z,57088
,,,,,,,68,2025-11-21T09:06:00.000Z,57208
,,,,,,,69,2025-11-21T09:13:00.000Z,57628
,,,,,,,68,2025-11-21T09:14:00.000Z,57688
,,,8,,,,,2025-11-21T09:14:00.000Z,
,,,,,,,78,2025-11-21T09:16:00.000Z,57808
,,,104,,,,,2025-11-21T09:16:00.000Z,
,,,,,,,70,2025-11-21T09:17:00.000Z,57868
,,,,,,,68,2025-11-21T09:18:00.000Z,57928
,,,8,,,,,2025-11-21T09:18:00.000Z,
,,,,,,,67,2025-11-21T09:19:00.000Z,57988
,,,72,,,,,2025-11-21T09:19:00.000Z,
,,,,,,,66,2025-11-21T09:20:00.000Z,58048
,,,,,,,65,2025-11-21T09:21:00.000Z,58108
,,,,,,,66,2025-11-21T09:23:00.000Z,58228
,,,,,,,71,2025-11-21T09:24:00.000Z,58288
,,,,,,,70,2025-11-21T09:25:00.000Z,58348
,,,,,,,72,2025-11-21T09:26:00.000Z,58408
,,,8,,,,,2025-11-21T09:26:00.000Z,
,,,72,,,,,2025-11-21T09:27:00.000Z,
,,,,,,,69,2025-11-21T09:28:00.000Z,58528
,,,,,,,67,2025-11-21T09:30:00.000Z,58648
,,,,,,,68,2025-11-21T09:33:00.000Z,58828
,,,,,,,67,2025-11-21T09:34:00.000Z,58888
,,,,,,,68,2025-11-21T09:35:00.000Z,58948
,,,,,,,67,2025-11-21T09:37:00.000Z,59068
,,,,,,,69,2025-11-21T09:38:00.000Z,59128
,,,8,,,,,2025-11-21T09:40:00.000Z,
,,,,,,,70,2025-11-21T09:41:00.000Z,59308
,,,72,,,,,2025-11-21T09:41:00.000Z,
,,,,,,,68,2025-11-21T09:42:00.000Z,59368
,,,,,,,67,2025-11-21T09:45:00.000Z,59548
,,,,,,,68,2025-11-21T09:46:00.000Z,59608
,,,,,,,67,2025-11-21T09:47:00.000Z,59668
,,,,,,,68,2025-11-21T09:54:00.000Z,60088
,,,8,,,,,2025-11-21T09:56:00.000Z,
,,,,,,,66,2025-11-21T09:57:00.000Z,60268
,,,104,,,,,2025-11-21T09:57:00.000Z,
,,,,,,,65,2025-11-21T09:58:00.000Z,60328
,,,,,,,66,2025-11-21T09:59:00.000Z,60388
,,,,,,,65,2025-11-21T10:01:00.000Z,60508
,,,8,,,,,2025-11-21T10:02:00.000Z,
,,,72,,,,,2025-11-21T10:04:00.000Z,
,,,8,,,,,2025-11-21T10:10:00.000Z,
,,,104,,,,,2025-11-21T10:11:00.000Z,
,,,,,,,68,2025-11-21T10:12:00.000Z,61168
,,,,,,,67,2025-11-21T10:13:00.000Z,61228
,,,,,,,0,2025-11-21T10:14:00.000Z,61288
,,,,,,,0,2025-11-21T10:30:00.000Z,62248
,,,8,,,,,2025-11-21T10:38:00.000Z,
,,,,,,,70,2025-11-21T10:40:00.000Z,62848
,,,,,,,65,2025-11-21T10:41:00.000Z,62908
,,,104,,,,,2025-11-21T10:41:00.000Z,
,,,,,,,61,2025-11-21T10:42:00.000Z,62968
,,,,,,,62,2025-11-21T10:44:00.000Z,63088
,,,,,,,61,2025-11-21T10:45:00.000Z,63148
,,,,,,,64,2025-11-21T10:46:00.000Z,63208
,,,,,,,68,2025-11-21T10:47:00.000Z,63268
,,,,,,,64,2025-11-21T10:48:00.000Z,63328
,,,,,,,65,2025-11-21T10:52:00.000Z,63568
,,,,,,,68,2025-11-21T10:54:00.000Z,63688
,,,,,,,74,2025-11-21T10:55:00.000Z,63748
,,,,,,,73,2025-11-21T10:56:00.000Z,63808
,,,,,,,69,2025-11-21T10:57:00.000Z,63868
,,,,,,,65,2025-11-21T10:58:00.000Z,63928
,,,,,,,67,2025-11-21T10:59:00.000Z,63988
,,,,,,,69,2025-11-21T11:00:00.000Z,64048
,,,,,,,70,2025-11-21T11:01:00.000Z,64108
,,,,,,,69,2025-11-21T11:02:00.000Z,64168
,,,8,,,,,2025-11-21T11:02:00.000Z,
,,,,,,,67,2025-11-21T11:03:00.000Z,64228
,,,,,,,64,2025-11-21T11:04:00.000Z,64288
,,,,,,,63,2025-11-21T11:05:00.000Z,64348
,,,,,,,61,2025-11-21T11:08:00.000Z,64528
,,,,,,,62,2025-11-21T11:11:00.000Z,64708
,,,,,,,63,2025-11-21T11:14:00.000Z,64888
,,,,,,,62,2025-11-21T11:15:00.000Z,64948
,,,,,,,61,2025-11-21T11:16:00.000Z,65008
,,,,,,,60,2025-11-21T11:20:00.000Z,65248
,,,,,,,59,2025-11-21T11:22:00.000Z,65368
,,,,,,,60,2025-11-21T11:24:00.000Z,65488
,,,,,,,59,2025-11-21T11:25:00.000Z,12
,,,8,,,,,2025-11-21T11:26:00.000Z,
,,,72,,,,,2025-11-21T11:27:00.000Z,
,,,,,,,60,2025-11-21T11:29:00.000Z,252
,,,,,,,58,2025-11-21T11:32:00.000Z,432
,,,,,,,59,2025-11-21T11:33:00.000Z,492
,,,,,,,60,2025-11-21T11:34:00.000Z,552
,,,,,,,59,2025-11-21T11:42:00.000Z,1032
,,,,,,,60,2025-11-21T11:43:00.000Z,1092
,,,8,,,,,2025-11-21T11:45:00.000Z,
,,,,,,,62,2025-11-21T11:47:00.000Z,1332
,,,,,,,72,2025-11-21T11:48:00.000Z,1392
,,,104,,,,,2025-11-21T11:48:00.000Z,
,,,,,,,70,2025-11-21T11:49:00.000Z,1452
,,,,,,,69,2025-11-21T11:50:00.000Z,1512
,,,,,,,66,2025-11-21T11:51:00.000Z,1572
,,,,,,,64,2025-11-21T11:52:00.000Z,1632
,,,,,,,63,2025-11-21T11:53:00.000Z,1692
,,,,,,,64,2025-11-21T11:54:00.000Z,1752
,,,,,,,63,2025-11-21T11:55:00.000Z,1812
,,,,,,,64,2025-11-21T12:03:00.000Z,2292
,,,8,,,,,2025-11-21T12:03:00.000Z,
,,,,,,,63,2025-11-21T12:04:00.000Z,2352
,,,,,,,0,2025-11-21T12:06:00.000Z,2472
,,,8,,,,,2025-11-21T12:17:00.000Z,
,,,72,,,,,2025-11-21T12:18:00.000Z,
,,,,,,,63,2025-11-21T12:19:00.000Z,3252
,,,,,,,56,2025-11-21T12:20:00.000Z,3312
,,,,,,,58,2025-11-21T12:21:00.000Z,3372
,,,,,,,59,2025-11-21T12:22:00.000Z,3432
,,,,,,,58,2025-11-21T12:23:00.000Z,3492
,,,,,,,60,2025-11-21T12:25:00.000Z,3612
,,,,,,,58,2025-11-21T12:27:00.000Z,3732
,,,,,,,60,2025-11-21T12:30:00.000Z,3912
,,,,,,,58,2025-11-21T12:31:00.000Z,3972
,,,,,,,61,2025-11-21T12:32:00.000Z,4032
,,,,,,,60,2025-11-21T12:34:00.000Z,4152
,,,,,,,61,2025-11-21T12:35:00.000Z,4212
,,,8,,,,,2025-11-21T12:35:00.000Z,
,,,40,,,,,2025-11-21T12:37:00.000Z,
,,,,,,,62,2025-11-21T12:38:00.000Z,4392
,,,,,,,61,2025-11-21T12:40:00.000Z,4512
,,,,,,,62,2025-11-21T12:41:00.000Z,4572
,,,,,,,61,2025-11-21T12:42:00.000Z,4632
,,,,,,,0,2025-11-21T12:43:00.000Z,4692
,,,,,,,0,2025-11-21T12:59:00.000Z,5652
,,,8,,,,,2025-11-21T12:59:00.000Z,
,,,40,,,,,2025-11-21T13:00:00.000Z,
,,,8,,,,,2025-11-21T13:01:00.000Z,
,,,,,,,65,2025-11-21T13:03:00.000Z,5892
,,,104,,,,,2025-11-21T13:03:00.000Z,
,,,,,,,54,2025-11-21T13:04:00.000Z,5952
12,8.617985555597625e-40,,38,3.769492869033758e-43,,,,2025-11-21T13:04:00.000Z,5952
,,,,,,,60,2025-11-21T13:05:00.000Z,6012
,,,,,,,58,2025-11-21T13:06:00.000Z,6072
,,,8,,,,,2025-11-21T13:06:00.000Z,
,,,,,,,59,2025-11-21T13:07:00.000Z,6132
,,,104,,,,,2025-11-21T13:08:00.000Z,
,,,,,,,60,2025-11-21T13:09:00.000Z,6252
,,,,,,,62,2025-11-21T13:10:00.000Z,6312
,,,,,,,63,2025-11-21T13:11:00.000Z,6372
,,,,,,,59,2025-11-21T13:12:00.000Z,6432
,,,,,,,61,2025-11-21T13:13:00.000Z,6492
,,,,,,,64,2025-11-21T13:14:00.000Z,6552
,,,,,,,63,2025-11-21T13:16:00.000Z,6672
,,,,,,,61,2025-11-21T13:20:00.000Z,6912
,,,,,,,64,2025-11-21T13:21:00.000Z,6972
,,,,,,,63,2025-11-21T13:22:00.000Z,7032
,,,8,,,,,2025-11-21T13:22:00.000Z,
,,,104,,,,,2025-11-21T13:23:00.000Z,
,,,,,,,59,2025-11-21T13:24:00.000Z,7152
,,,,,,,61,2025-11-21T13:25:00.000Z,7212
,,,,,,,62,2025-11-21T13:26:00.000Z,7272
,,,,,,,64,2025-11-21T13:27:00.000Z,7332
,,,,,,,63,2025-11-21T13:28:00.000Z,7392
,,,,,,,62,2025-11-21T13:29:00.000Z,7452
,,,,,,,66,2025-11-21T13:30:00.000Z,7512
