body_battery,field_four,field_two,stress_level_time,stress_level_value
75,1,30,2025-11-19T16:15:00.000Z,17
75,1,20,2025-11-19T16:16:00.000Z,20
75,1,19,2025-11-19T16:17:00.000Z,20
75,1,48,2025-11-19T16:18:00.000Z,13
75,1,37,2025-11-19T16:19:00.000Z,16
75,1,31,2025-11-19T16:20:00.000Z,17
75,1,31,2025-11-19T16:21:00.000Z,17
75,1,48,2025-11-19T16:22:00.000Z,13
75,1,29,2025-11-19T16:23:00.000Z,18
75,1,36,2025-11-19T16:24:00.000Z,16
75,1,24,2025-11-19T16:25:00.000Z,19
75,1,33,2025-11-19T16:26:00.000Z,17
75,1,36,2025-11-19T16:27:00.000Z,16
75,1,64,2025-11-19T16:28:00.000Z,9
74,1,31,2025-11-19T16:29:00.000Z,17
74,1,14,2025-11-19T16:30:00.000Z,21
74,1,32,2025-11-19T16:31:00.000Z,17
74,1,39,2025-11-19T16:32:00.000Z,15
74,1,17,2025-11-19T16:33:00.000Z,21
74,1,25,2025-11-19T16:34:00.000Z,19
74,1,39,2025-11-19T16:35:00.000Z,15
74,1,14,2025-11-19T16:36:00.000Z,21
74,1,13,2025-11-19T16:37:00.000Z,22
74,1,10,2025-11-19T16:38:00.000Z,22
74,1,49,2025-11-19T16:39:00.000Z,13
74,1,22,2025-11-19T16:40:00.000Z,19
74,1,13,2025-11-19T16:41:00.000Z,22
74,1,26,2025-11-19T16:42:00.000Z,18
74,1,11,2025-11-19T16:43:00.000Z,22
74,1,15,2025-11-19T16:44:00.000Z,21
74,1,6,2025-11-19T16:45:00.000Z,23
74,1,19,2025-11-19T16:46:00.000Z,20
74,1,33,2025-11-19T16:47:00.000Z,17
74,1,55,2025-11-19T16:48:00.000Z,11
74,1,37,2025-11-19T16:49:00.000Z,16
74,1,20,2025-11-19T16:50:00.000Z,20
74,1,18,2025-11-19T16:51:00.000Z,20
74,1,15,2025-11-19T16:52:00.000Z,21
74,1,23,2025-11-19T16:53:00.000Z,19
74,1,39,2025-11-19T16:54:00.000Z,15
73,1,46,2025-11-19T16:55:00.000Z,13
73,1,23,2025-11-19T16:56:00.000Z,19
73,1,22,2025-11-19T16:57:00.000Z,19
73,1,29,2025-11-19T16:58:00.000Z,18
73,1,29,2025-11-19T16:59:00.000Z,18
73,1,4,2025-11-19T17:00:00.000Z,24
73,1,40,2025-11-19T17:01:00.000Z,15
73,1,36,2025-11-19T17:02:00.000Z,16
73,1,31,2025-11-19T17:03:00.000Z,17
73,1,43,2025-11-19T17:04:00.000Z,14
73,1,102,2025-11-19T17:05:00.000Z,65534
73,1,237,2025-11-19T17:06:00.000Z,39
73,1,243,2025-11-19T17:07:00.000Z,35
73,1,6,2025-11-19T17:08:00.000Z,23
73,1,102,2025-11-19T17:09:00.000Z,65534
73,1,222,2025-11-19T17:10:00.000Z,51
73,1,244,2025-11-19T17:11:00.000Z,34
73,1,0,2025-11-19T17:12:00.000Z,25
73,1,6,2025-11-19T17:13:00.000Z,23
73,1,5,2025-11-19T17:14:00.000Z,24
73,1,30,2025-11-19T17:15:00.000Z,17
73,1,26,2025-11-19T17:16:00.000Z,18
73,1,27,2025-11-19T17:17:00.000Z,18
73,1,25,2025-11-19T17:18:00.000Z,19
73,1,2,2025-11-19T17:19:00.000Z,24
72,1,251,2025-11-19T17:20:00.000Z,29
72,1,11,2025-11-19T17:21:00.000Z,22
72,1,12,2025-11-19T17:22:00.000Z,22
72,1,13,2025-11-19T17:23:00.000Z,22
72,1,4,2025-11-19T17:24:00.000Z,24
72,1,249,2025-11-19T17:25:00.000Z,30
72,1,250,2025-11-19T17:26:00.000Z,30
72,1,243,2025-11-19T17:27:00.000Z,35
72,1,236,2025-11-19T17:28:00.000Z,40
71,1,243,2025-11-19T17:29:00.000Z,35
71,1,230,2025-11-19T17:30:00.000Z,45
71,1,7,2025-11-19T17:31:00.000Z,23
71,1,240,2025-11-19T17:32:00.000Z,37
71,1,1,2025-11-19T17:33:00.000Z,25
71,1,249,2025-11-19T17:34:00.000Z,30
71,1,251,2025-11-19T17:35:00.000Z,29
71,1,245,2025-11-19T17:36:00.000Z,33
71,1,247,2025-11-19T17:37:00.000Z,32
70,1,223,2025-11-19T17:38:00.000Z,50
70,1,194,2025-11-19T17:39:00.000Z,72
70,1,254,2025-11-19T17:40:00.000Z,27
70,1,224,2025-11-19T17:41:00.000Z,49
70,1,248,2025-11-19T17:42:00.000Z,31
70,1,221,2025-11-19T17:43:00.000Z,51
70,1,234,2025-11-19T17:44:00.000Z,42
70,1,254,2025-11-19T17:45:00.000Z,27
70,1,9,2025-11-19T17:46:00.000Z,23
69,1,2,2025-11-19T17:47:00.000Z,24
69,1,4,2025-11-19T17:48:00.000Z,24
69,1,4,2025-11-19T17:49:00.000Z,24
69,1,252,2025-11-19T17:50:00.000Z,28
69,1,255,2025-11-19T17:51:00.000Z,26
69,1,14,2025-11-19T17:52:00.000Z,21
69,1,5,2025-11-19T17:53:00.000Z,24
69,1,254,2025-11-19T17:54:00.000Z,27
69,1,252,2025-11-19T17:55:00.000Z,28
68,1,0,2025-11-19T17:56:00.000Z,25
68,1,12,2025-11-19T17:57:00.000Z,22
68,1,2,2025-11-19T17:58:00.000Z,24
68,1,237,2025-11-19T17:59:00.000Z,39
68,1,225,2025-11-19T18:00:00.000Z,48
68,1,250,2025-11-19T18:01:00.000Z,30
