body_battery,field_four,field_two,stress_level_time,stress_level_value
35,1,252,2025-11-20T00:15:00.000Z,28
35,1,29,2025-11-20T00:16:00.000Z,18
35,1,0,2025-11-20T00:17:00.000Z,25
35,1,19,2025-11-20T00:18:00.000Z,20
35,1,254,2025-11-20T00:19:00.000Z,27
35,1,2,2025-11-20T00:20:00.000Z,24
35,1,243,2025-11-20T00:21:00.000Z,35
35,1,250,2025-11-20T00:22:00.000Z,30
35,1,7,2025-11-20T00:23:00.000Z,23
35,1,248,2025-11-20T00:24:00.000Z,31
35,1,8,2025-11-20T00:25:00.000Z,23
35,1,6,2025-11-20T00:26:00.000Z,23
35,1,255,2025-11-20T00:27:00.000Z,26
35,1,248,2025-11-20T00:28:00.000Z,31
35,1,251,2025-11-20T00:29:00.000Z,29
35,1,237,2025-11-20T00:30:00.000Z,39
35,1,241,2025-11-20T00:31:00.000Z,36
35,1,222,2025-11-20T00:32:00.000Z,51
35,1,228,2025-11-20T00:33:00.000Z,46
35,1,244,2025-11-20T00:34:00.000Z,34
35,1,246,2025-11-20T00:35:00.000Z,33
35,1,244,2025-11-20T00:36:00.000Z,34
35,1,241,2025-11-20T00:37:00.000Z,36
34,1,253,2025-11-20T00:38:00.000Z,27
34,1,244,2025-11-20T00:39:00.000Z,34
34,1,246,2025-11-20T00:40:00.000Z,33
34,1,248,2025-11-20T00:41:00.000Z,31
34,1,249,2025-11-20T00:42:00.000Z,30
34,1,251,2025-11-20T00:43:00.000Z,29
34,1,246,2025-11-20T00:44:00.000Z,33
34,1,247,2025-11-20T00:45:00.000Z,32
34,1,102,2025-11-20T00:46:00.000Z,65534
34,1,216,2025-11-20T00:47:00.000Z,55
34,1,240,2025-11-20T00:48:00.000Z,37
34,1,239,2025-11-20T00:49:00.000Z,38
34,1,234,2025-11-20T00:50:00.000Z,42
34,1,243,2025-11-20T00:51:00.000Z,35
34,1,244,2025-11-20T00:52:00.000Z,34
34,1,221,2025-11-20T00:53:00.000Z,51
34,1,227,2025-11-20T00:54:00.000Z,47
34,1,241,2025-11-20T00:55:00.000Z,36
34,1,237,2025-11-20T00:56:00.000Z,39
34,1,245,2025-11-20T00:57:00.000Z,33
34,1,102,2025-11-20T00:58:00.000Z,65534
34,1,102,2025-11-20T00:59:00.000Z,65534
34,1,101,2025-11-20T01:00:00.000Z,
34,1,102,2025-11-20T01:01:00.000Z,65534
33,1,102,2025-11-20T01:02:00.000Z,65534
33,1,102,2025-11-20T01:03:00.000Z,65534
33,1,211,2025-11-20T01:04:00.000Z,59
33,1,224,2025-11-20T01:05:00.000Z,49
33,1,229,2025-11-20T01:06:00.000Z,45
33,1,207,2025-11-20T01:07:00.000Z,62
33,1,218,2025-11-20T01:08:00.000Z,54
33,1,194,2025-11-20T01:09:00.000Z,72
33,1,102,2025-11-20T01:10:00.000Z,65534
32,1,206,2025-11-20T01:11:00.000Z,63
32,1,219,2025-11-20T01:12:00.000Z,53
32,1,102,2025-11-20T01:13:00.000Z,65534
32,1,212,2025-11-20T01:14:00.000Z,58
32,1,102,2025-11-20T01:15:00.000Z,65534
32,1,207,2025-11-20T01:16:00.000Z,62
32,1,201,2025-11-20T01:17:00.000Z,66
32,1,206,2025-11-20T01:18:00.000Z,63
32,1,212,2025-11-20T01:19:00.000Z,58
32,1,247,2025-11-20T01:20:00.000Z,32
32,1,204,2025-11-20T01:21:00.000Z,64
32,1,102,2025-11-20T01:22:00.000Z,65534
32,1,200,2025-11-20T01:23:00.000Z,67
31,1,210,2025-11-20T01:24:00.000Z,60
31,1,102,2025-11-20T01:25:00.000Z,65534
31,1,243,2025-11-20T01:26:00.000Z,35
31,1,197,2025-11-20T01:27:00.000Z,69
31,1,102,2025-11-20T01:28:00.000Z,65534
31,1,204,2025-11-20T01:29:00.000Z,64
31,1,102,2025-11-20T01:30:00.000Z,65534
31,1,190,2025-11-20T01:31:00.000Z,75
31,1,214,2025-11-20T01:32:00.000Z,57
31,1,102,2025-11-20T01:33:00.000Z,65534
31,1,189,2025-11-20T01:34:00.000Z,75
30,1,102,2025-11-20T01:35:00.000Z,65534
30,1,223,2025-11-20T01:36:00.000Z,50
30,1,102,2025-11-20T01:37:00.000Z,65534
30,1,102,2025-11-20T01:38:00.000Z,65534
30,1,102,2025-11-20T01:39:00.000Z,65534
30,1,102,2025-11-20T01:40:00.000Z,65534
30,1,180,2025-11-20T01:41:00.000Z,82
30,1,102,2025-11-20T01:42:00.000Z,65534
29,1,178,2025-11-20T01:43:00.000Z,84
29,1,187,2025-11-20T01:44:00.000Z,77
29,1,102,2025-11-20T01:45:00.000Z,65534
29,1,185,2025-11-20T01:46:00.000Z,78
29,1,102,2025-11-20T01:47:00.000Z,65534
29,1,188,2025-11-20T01:48:00.000Z,76
29,1,195,2025-11-20T01:49:00.000Z,71
28,1,187,2025-11-20T01:50:00.000Z,77
28,1,205,2025-11-20T01:51:00.000Z,63
28,1,210,2025-11-20T01:52:00.000Z,60
28,1,204,2025-11-20T01:53:00.000Z,64
28,1,102,2025-11-20T01:54:00.000Z,65534
28,1,200,2025-11-20T01:55:00.000Z,67
28,1,197,2025-11-20T01:56:00.000Z,69
28,1,205,2025-11-20T01:57:00.000Z,63
28,1,199,2025-11-20T01:58:00.000Z,68
28,1,194,2025-11-20T01:59:00.000Z,72
27,1,102,2025-11-20T02:00:00.000Z,65534
27,1,102,2025-11-20T02:01:00.000Z,65534
27,1,216,2025-11-20T02:02:00.000Z,55
27,1,102,2025-11-20T02:03:00.000Z,65534
27,1,220,2025-11-20T02:04:00.000Z,52
27,1,215,2025-11-20T02:05:00.000Z,56
27,1,223,2025-11-20T02:06:00.000Z,50
27,1,243,2025-11-20T02:07:00.000Z,35
27,1,102,2025-11-20T02:08:00.000Z,65534
27,1,102,2025-11-20T02:09:00.000Z,65534
27,1,191,2025-11-20T02:10:00.000Z,74
27,1,102,2025-11-20T02:11:00.000Z,65534
27,1,102,2025-11-20T02:12:00.000Z,65534
27,1,3,2025-11-20T02:13:00.000Z,24
27,1,7,2025-11-20T02:14:00.000Z,23
27,1,21,2025-11-20T02:15:00.000Z,20
27,1,102,2025-11-20T02:16:00.000Z,65534
27,1,20,2025-11-20T02:17:00.000Z,20
27,1,2,2025-11-20T02:18:00.000Z,24
27,1,2,2025-11-20T02:19:00.000Z,24
27,1,6,2025-11-20T02:20:00.000Z,23
27,1,251,2025-11-20T02:21:00.000Z,29
27,1,251,2025-11-20T02:22:00.000Z,29
27,1,253,2025-11-20T02:23:00.000Z,27
27,1,255,2025-11-20T02:24:00.000Z,26
26,1,247,2025-11-20T02:25:00.000Z,32
26,1,247,2025-11-20T02:26:00.000Z,32
26,1,0,2025-11-20T02:27:00.000Z,25
26,1,245,2025-11-20T02:28:00.000Z,33
26,1,241,2025-11-20T02:29:00.000Z,36
26,1,13,2025-11-20T02:30:00.000Z,22
26,1,251,2025-11-20T02:31:00.000Z,29
26,1,3,2025-11-20T02:32:00.000Z,24
26,1,13,2025-11-20T02:33:00.000Z,22
26,1,248,2025-11-20T02:34:00.000Z,31
26,1,255,2025-11-20T02:35:00.000Z,26
26,1,250,2025-11-20T02:36:00.000Z,30
26,1,246,2025-11-20T02:37:00.000Z,33
26,1,102,2025-11-20T02:38:00.000Z,65534
26,1,199,2025-11-20T02:39:00.000Z,68
26,1,252,2025-11-20T02:40:00.000Z,28
26,1,232,2025-11-20T02:41:00.000Z,43
26,1,240,2025-11-20T02:42:00.000Z,37
26,1,236,2025-11-20T02:43:00.000Z,40
26,1,240,2025-11-20T02:44:00.000Z,37
26,1,240,2025-11-20T02:45:00.000Z,37
26,1,219,2025-11-20T02:46:00.000Z,53
26,1,209,2025-11-20T02:47:00.000Z,60
26,1,216,2025-11-20T02:48:00.000Z,55
26,1,205,2025-11-20T02:49:00.000Z,63
25,1,102,2025-11-20T02:50:00.000Z,65534
25,1,188,2025-11-20T02:51:00.000Z,76
25,1,214,2025-11-20T02:52:00.000Z,57
25,1,186,2025-11-20T02:53:00.000Z,78
25,1,187,2025-11-20T02:54:00.000Z,77
25,1,191,2025-11-20T02:55:00.000Z,74
25,1,200,2025-11-20T02:56:00.000Z,67
25,1,190,2025-11-20T02:57:00.000Z,75
24,1,102,2025-11-20T02:58:00.000Z,65534
24,1,102,2025-11-20T02:59:00.000Z,65534
24,1,196,2025-11-20T03:00:00.000Z,70
24,1,206,2025-11-20T03:01:00.000Z,63
24,1,192,2025-11-20T03:02:00.000Z,73
24,1,188,2025-11-20T03:03:00.000Z,76
24,1,195,2025-11-20T03:04:00.000Z,71
24,1,203,2025-11-20T03:05:00.000Z,65
24,1,208,2025-11-20T03:06:00.000Z,61
24,1,248,2025-11-20T03:07:00.000Z,31
24,1,16,2025-11-20T03:08:00.000Z,21
24,1,234,2025-11-20T03:09:00.000Z,42
24,1,217,2025-11-20T03:10:00.000Z,54
23,1,195,2025-11-20T03:11:00.000Z,71
23,1,197,2025-11-20T03:12:00.000Z,69
23,1,220,2025-11-20T03:13:00.000Z,52
23,1,238,2025-11-20T03:14:00.000Z,39
23,1,252,2025-11-20T03:15:00.000Z,28
23,1,245,2025-11-20T03:16:00.000Z,33
23,1,233,2025-11-20T03:17:00.000Z,42
23,1,254,2025-11-20T03:18:00.000Z,27
23,1,253,2025-11-20T03:19:00.000Z,27
23,1,239,2025-11-20T03:20:00.000Z,38
23,1,18,2025-11-20T03:21:00.000Z,20
23,1,244,2025-11-20T03:22:00.000Z,34
23,1,249,2025-11-20T03:23:00.000Z,30
23,1,253,2025-11-20T03:24:00.000Z,27
23,1,14,2025-11-20T03:25:00.000Z,21
23,1,5,2025-11-20T03:26:00.000Z,24
23,1,11,2025-11-20T03:27:00.000Z,22
23,1,253,2025-11-20T03:28:00.000Z,27
23,1,0,2025-11-20T03:29:00.000Z,25
23,1,249,2025-11-20T03:30:00.000Z,30
23,1,248,2025-11-20T03:31:00.000Z,31
23,1,244,2025-11-20T03:32:00.000Z,34
23,1,14,2025-11-20T03:33:00.000Z,21
23,1,9,2025-11-20T03:34:00.000Z,23
23,1,254,2025-11-20T03:35:00.000Z,27
23,1,223,2025-11-20T03:36:00.000Z,50
23,1,242,2025-11-20T03:37:00.000Z,36
