body_battery,field_four,field_two,stress_level_time,stress_level_value
5,1,102,2025-11-19T05:51:00.000Z,65534
5,1,195,2025-11-19T05:52:00.000Z,71
5,1,209,2025-11-19T05:53:00.000Z,60
5,1,229,2025-11-19T05:54:00.000Z,45
5,1,243,2025-11-19T05:55:00.000Z,35
5,1,248,2025-11-19T05:56:00.000Z,31
5,1,241,2025-11-19T05:57:00.000Z,36
5,1,245,2025-11-19T05:58:00.000Z,33
5,1,243,2025-11-19T05:59:00.000Z,35
5,1,245,2025-11-19T06:00:00.000Z,33
5,1,233,2025-11-19T06:01:00.000Z,42
5,1,250,2025-11-19T06:02:00.000Z,30
5,1,250,2025-11-19T06:03:00.000Z,30
5,1,2,2025-11-19T06:04:00.000Z,24
5,1,243,2025-11-19T06:05:00.000Z,35
5,1,251,2025-11-19T06:06:00.000Z,29
5,1,242,2025-11-19T06:07:00.000Z,36
5,1,247,2025-11-19T06:08:00.000Z,32
5,1,251,2025-11-19T06:09:00.000Z,29
5,1,248,2025-11-19T06:10:00.000Z,31
5,1,102,2025-11-19T06:11:00.000Z,65534
5,1,245,2025-11-19T06:12:00.000Z,33
5,1,253,2025-11-19T06:13:00.000Z,27
5,1,247,2025-11-19T06:14:00.000Z,32
5,1,13,2025-11-19T06:15:00.000Z,22
5,1,1,2025-11-19T06:16:00.000Z,25
5,1,36,2025-11-19T06:17:00.000Z,16
5,1,2,2025-11-19T06:18:00.000Z,24
5,1,3,2025-11-19T06:19:00.000Z,24
5,1,14,2025-11-19T06:20:00.000Z,21
5,1,36,2025-11-19T06:21:00.000Z,16
5,1,102,2025-11-19T06:22:00.000Z,65534
5,1,215,2025-11-19T06:23:00.000Z,56
5,1,236,2025-11-19T06:24:00.000Z,40
5,1,8,2025-11-19T06:25:00.000Z,23
5,1,23,2025-11-19T06:26:00.000Z,19
5,1,6,2025-11-19T06:27:00.000Z,23
5,1,15,2025-11-19T06:28:00.000Z,21
5,1,13,2025-11-19T06:29:00.000Z,22
5,1,255,2025-11-19T06:30:00.000Z,26
5,1,4,2025-11-19T06:31:00.000Z,24
5,1,248,2025-11-19T06:32:00.000Z,31
5,1,18,2025-11-19T06:33:00.000Z,20
5,1,4,2025-11-19T06:34:00.000Z,24
5,1,8,2025-11-19T06:35:00.000Z,23
5,1,28,2025-11-19T06:36:00.000Z,18
5,1,23,2025-11-19T06:37:00.000Z,19
5,1,19,2025-11-19T06:38:00.000Z,20
5,1,102,2025-11-19T06:39:00.000Z,65534
5,1,193,2025-11-19T06:40:00.000Z,72
5,1,234,2025-11-19T06:41:00.000Z,42
5,1,247,2025-11-19T06:42:00.000Z,32
5,1,253,2025-11-19T06:43:00.000Z,27
5,1,29,2025-11-19T06:44:00.000Z,18
5,1,37,2025-11-19T06:45:00.000Z,16
5,1,21,2025-11-19T06:46:00.000Z,20
5,1,28,2025-11-19T06:47:00.000Z,18
5,1,248,2025-11-19T06:48:00.000Z,31
5,1,13,2025-11-19T06:49:00.000Z,22
5,1,23,2025-11-19T06:50:00.000Z,19
5,1,9,2025-11-19T06:51:00.000Z,23
5,1,25,2025-11-19T06:52:00.000Z,19
5,1,9,2025-11-19T06:53:00.000Z,23
5,1,16,2025-11-19T06:54:00.000Z,21
