data16,event,event_type,timestamp
200,,"marker",2025-11-22T07:40:00.000Z
10,,"marker",2025-11-22T07:43:00.000Z
4,,"marker",2025-11-22T07:47:00.000Z
1,,"marker",2025-11-22T07:48:00.000Z
1,,"marker",2025-11-22T07:49:00.000Z
3,,"marker",2025-11-22T07:52:00.000Z
1,,"marker",2025-11-22T07:53:00.000Z
3,,"marker",2025-11-22T07:56:00.000Z
2,,"marker",2025-11-22T07:58:00.000Z
1,,"marker",2025-11-22T07:59:00.000Z
3,,"marker",2025-11-22T08:02:00.000Z
1,,"marker",2025-11-22T08:03:00.000Z
2,,"marker",2025-11-22T08:05:00.000Z
1,,"marker",2025-11-22T08:06:00.000Z
2,,"marker",2025-11-22T08:08:00.000Z
3,,"marker",2025-11-22T08:11:00.000Z
2,,"marker",2025-11-22T08:13:00.000Z
5,,"marker",2025-11-22T08:18:00.000Z
1,,"marker",2025-11-22T08:19:00.000Z
6,,"marker",2025-11-22T08:25:00.000Z
3,,"marker",2025-11-22T08:28:00.000Z
4,,"marker",2025-11-22T08:32:00.000Z
1,,"marker",2025-11-22T08:33:00.000Z
4,,"marker",2025-11-22T08:37:00.000Z
1,,"marker",2025-11-22T08:38:00.000Z
2,,"marker",2025-11-22T08:40:00.000Z
1,,"marker",2025-11-22T08:41:00.000Z
6,,"marker",2025-11-22T08:47:00.000Z
1,,"marker",2025-11-22T08:48:00.000Z
1,,"marker",2025-11-22T08:49:00.000Z
1,,"marker",2025-11-22T08:50:00.000Z
3,,"marker",2025-11-22T08:53:00.000Z
5,,"marker",2025-11-22T08:58:00.000Z
8,,"marker",2025-11-22T09:06:00.000Z
1,,"marker",2025-11-22T09:07:00.000Z
5,,"marker",2025-11-22T09:12:00.000Z
15,,"marker",2025-11-22T09:27:00.000Z
4,,"marker",2025-11-22T09:31:00.000Z
1,,"marker",2025-11-22T09:32:00.000Z
1,,"marker",2025-11-22T09:33:00.000Z
2,,"marker",2025-11-22T09:35:00.000Z
2,,"marker",2025-11-22T09:37:00.000Z
3,,"marker",2025-11-22T09:40:00.000Z
19,,"marker",2025-11-22T09:59:00.000Z
1,,"marker",2025-11-22T10:00:00.000Z
1,,"marker",2025-11-22T10:01:00.000Z
3,,"marker",2025-11-22T10:04:00.000Z
32,,"marker",2025-11-22T10:36:00.000Z
1,,"marker",2025-11-22T10:37:00.000Z
35,,"marker",2025-11-22T11:12:00.000Z
1,,"marker",2025-11-22T11:13:00.000Z
130,,"marker",2025-11-22T13:23:00.000Z
1,,"marker",2025-11-22T13:24:00.000Z
81,,"marker",2025-11-22T14:45:00.000Z
1,,"marker",2025-11-22T14:46:00.000Z
6,,"marker",2025-11-22T14:52:00.000Z
1,,"marker",2025-11-22T14:53:00.000Z
21,,"marker",2025-11-22T15:14:00.000Z
1,,"marker",2025-11-22T15:15:00.000Z
1,,"marker",2025-11-22T15:16:00.000Z
1,,"marker",2025-11-22T15:17:00.000Z
57,,"marker",2025-11-22T16:14:00.000Z
1,,"marker",2025-11-22T16:15:00.000Z
1,,"marker",2025-11-22T17:02:00.000Z
