body_battery,field_four,field_two,stress_level_time,stress_level_value
19,1,174,2025-11-22T05:01:00.000Z,87
19,1,176,2025-11-22T05:02:00.000Z,85
19,1,173,2025-11-22T05:03:00.000Z,87
19,1,101,2025-11-22T05:04:00.000Z,
19,1,174,2025-11-22T05:05:00.000Z,87
19,1,185,2025-11-22T05:06:00.000Z,78
19,1,172,2025-11-22T05:07:00.000Z,88
18,1,169,2025-11-22T05:08:00.000Z,90
18,1,176,2025-11-22T05:09:00.000Z,85
18,1,190,2025-11-22T05:10:00.000Z,75
18,1,196,2025-11-22T05:11:00.000Z,70
18,1,208,2025-11-22T05:12:00.000Z,61
18,1,221,2025-11-22T05:13:00.000Z,51
18,1,169,2025-11-22T05:14:00.000Z,90
18,1,173,2025-11-22T05:15:00.000Z,87
18,1,206,2025-11-22T05:16:00.000Z,63
18,1,208,2025-11-22T05:17:00.000Z,61
18,1,218,2025-11-22T05:18:00.000Z,54
18,1,201,2025-11-22T05:19:00.000Z,66
17,1,186,2025-11-22T05:20:00.000Z,78
17,1,102,2025-11-22T05:21:00.000Z,65534
17,1,102,2025-11-22T05:22:00.000Z,65534
17,1,102,2025-11-22T05:23:00.000Z,65534
17,1,179,2025-11-22T05:24:00.000Z,83
17,1,180,2025-11-22T05:25:00.000Z,82
17,1,177,2025-11-22T05:26:00.000Z,84
17,1,192,2025-11-22T05:27:00.000Z,73
17,1,203,2025-11-22T05:28:00.000Z,65
16,1,195,2025-11-22T05:29:00.000Z,71
16,1,194,2025-11-22T05:30:00.000Z,72
16,1,195,2025-11-22T05:31:00.000Z,71
16,1,199,2025-11-22T05:32:00.000Z,68
16,1,187,2025-11-22T05:33:00.000Z,77
16,1,183,2025-11-22T05:34:00.000Z,80
16,1,102,2025-11-22T05:35:00.000Z,65534
16,1,205,2025-11-22T05:36:00.000Z,63
16,1,231,2025-11-22T05:37:00.000Z,44
16,1,204,2025-11-22T05:38:00.000Z,64
16,1,209,2025-11-22T05:39:00.000Z,60
16,1,227,2025-11-22T05:40:00.000Z,47
16,1,234,2025-11-22T05:41:00.000Z,42
16,1,208,2025-11-22T05:42:00.000Z,61
16,1,207,2025-11-22T05:43:00.000Z,62
16,1,239,2025-11-22T05:44:00.000Z,38
16,1,239,2025-11-22T05:45:00.000Z,38
16,1,231,2025-11-22T05:46:00.000Z,44
16,1,220,2025-11-22T05:47:00.000Z,52
16,1,230,2025-11-22T05:48:00.000Z,45
