active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16,vigorous_activity_inutes
,,,,,,,130,,2025-11-23T03:29:00.000Z,13180,
433,1.3466478242161492e-38,,70,1.209881094098047e-41,,,,,2025-11-23T03:30:00.000Z,13240,
,,,,,,,,8,2025-11-23T03:31:00.000Z,13300,1
,,,,,,,131,,2025-11-23T03:32:00.000Z,13360,
,,,,,,,,1,2025-11-23T03:32:00.000Z,13360,
442,1.363463405788047e-38,,70,1.2213717415055106e-41,,,,,2025-11-23T03:32:00.000Z,13360,
,,,,,,,123,,2025-11-23T03:33:00.000Z,13420,
124,5.6122003496208924e-39,,32,0,,,,,2025-11-23T03:33:00.000Z,13420,
,,,,,,,114,,2025-11-23T03:34:00.000Z,13480,
125,5.6962782574803814e-39,,0,0,,,,,2025-11-23T03:34:00.000Z,13480,
,,,,,,,108,,2025-11-23T03:35:00.000Z,13540,
,,,,,,,105,,2025-11-23T03:36:00.000Z,13600,
,,,,,,,104,,2025-11-23T03:37:00.000Z,13660,
126,5.948511981058848e-39,,96,0,,,,,2025-11-23T03:37:00.000Z,13660,
,,,,,,,102,,2025-11-23T03:38:00.000Z,13720,
,,,40,,,,,,2025-11-23T03:38:00.000Z,,
,,,,,,,101,,2025-11-23T03:39:00.000Z,13780,
126,6.032589888918337e-39,,32,0,,,,,2025-11-23T03:39:00.000Z,13780,
,,,,,,,100,,2025-11-23T03:40:00.000Z,13840,
,,,72,,,,,,2025-11-23T03:41:00.000Z,,
,,,,,,,99,,2025-11-23T03:42:00.000Z,13960,
,,,,,,,98,,2025-11-23T03:43:00.000Z,14020,
,,,8,,,,,,2025-11-23T03:43:00.000Z,,
,,,,,,,97,,2025-11-23T03:44:00.000Z,14080,
,,,,,,,99,,2025-11-23T03:46:00.000Z,14200,
,,,72,,,,,,2025-11-23T03:46:00.000Z,,
,,,,,,,97,,2025-11-23T03:47:00.000Z,14260,
,,,,,,,96,,2025-11-23T03:48:00.000Z,14320,
,,,8,,,,,,2025-11-23T03:48:00.000Z,,
,,,,,,,94,,2025-11-23T03:49:00.000Z,14380,
,,,,,,,95,,2025-11-23T03:50:00.000Z,14440,
,,,104,,,,,,2025-11-23T03:51:00.000Z,,
,,,,,,,96,,2025-11-23T03:52:00.000Z,14560,
,,,8,,,,,,2025-11-23T03:52:00.000Z,,
,,,,,,,93,,2025-11-23T03:53:00.000Z,14620,
,,,,,,,106,,2025-11-23T03:55:00.000Z,14740,
,,,,,,,120,,2025-11-23T03:56:00.000Z,14800,
,,,,,,,126,,2025-11-23T03:57:00.000Z,14860,
,,,,,,,127,,2025-11-23T03:58:00.000Z,14920,
,,,,,,,126,,2025-11-23T03:59:00.000Z,14980,
,,,,,,,124,,2025-11-23T04:00:00.000Z,15040,
480,1.4307257320756382e-38,,134,1.3444057466732295e-41,,,,,2025-11-23T04:00:00.000Z,15040,
,,,,,,,119,,2025-11-23T04:01:00.000Z,15100,
486,1.4391335228615871e-38,,102,1.3509918494555561e-41,,,,,2025-11-23T04:01:00.000Z,15100,
,,,,,,,111,,2025-11-23T04:02:00.000Z,15160,
126,6.116667796777827e-39,,160,0,,,,,2025-11-23T04:02:00.000Z,15160,
,,,,,,,100,,2025-11-23T04:03:00.000Z,15220,
486,1.447541313647536e-38,,38,1.3536543165377733e-41,,,,,2025-11-23T04:03:00.000Z,15220,
,,,,,,,94,,2025-11-23T04:04:00.000Z,15280,
,,,136,,,,,,2025-11-23T04:04:00.000Z,,
,,,,,,,96,,2025-11-23T04:05:00.000Z,15340,
,,,,,,,112,,2025-11-23T04:06:00.000Z,15400,
490,1.4643568952194338e-38,,134,1.3592595103950726e-41,,,,,2025-11-23T04:06:00.000Z,15400,
,,,,,,,116,,2025-11-23T04:07:00.000Z,15460,
,,,,,,,106,,2025-11-23T04:08:00.000Z,15520,
128,6.284823612496805e-39,,96,0,,,,,2025-11-23T04:08:00.000Z,15520,
,,,,,,,103,,2025-11-23T04:09:00.000Z,15580,
,,,168,,,,,,2025-11-23T04:09:00.000Z,,
,,,,,,,101,,2025-11-23T04:10:00.000Z,15640,
129,6.368901520356294e-39,,160,0,,,,,2025-11-23T04:10:00.000Z,15640,
,,,,,,,103,,2025-11-23T04:11:00.000Z,15700,
,,,72,,,,,,2025-11-23T04:11:00.000Z,,
,,,,,,,101,,2025-11-23T04:12:00.000Z,15760,
130,6.452979428215783e-39,,160,0,,,,,2025-11-23T04:12:00.000Z,15760,
,,,,,,,99,,2025-11-23T04:13:00.000Z,15820,
,,,136,,,,,,2025-11-23T04:13:00.000Z,,
,,,,,,,101,,2025-11-23T04:14:00.000Z,15880,
490,1.4727646860053827e-38,,166,1.3630430162487496e-41,,,,,2025-11-23T04:14:00.000Z,15880,
,,,,,,,95,,2025-11-23T04:15:00.000Z,15940,
,,,,,,,96,,2025-11-23T04:16:00.000Z,16000,
,,,,,,,91,,2025-11-23T04:17:00.000Z,16060,
,,,136,,,,,,2025-11-23T04:17:00.000Z,,
,,,,,,,92,,2025-11-23T04:18:00.000Z,16120,
,,,8,,,,,,2025-11-23T04:18:00.000Z,,
,,,,,,,89,,2025-11-23T04:19:00.000Z,16180,
,,,,,,,87,,2025-11-23T04:20:00.000Z,16240,
,,,,,,,88,,2025-11-23T04:21:00.000Z,16300,
,,,,,,,92,,2025-11-23T04:22:00.000Z,16360,
,,,,,,,89,,2025-11-23T04:23:00.000Z,16420,
,,,136,,,,,,2025-11-23T04:23:00.000Z,,
,,,,,,,88,,2025-11-23T04:24:00.000Z,16480,
,,,,,,,86,,2025-11-23T04:25:00.000Z,16540,
,,,,,,,84,,2025-11-23T04:27:00.000Z,16660,
,,,8,,,,,,2025-11-23T04:27:00.000Z,,
,,,,,,,86,,2025-11-23T04:28:00.000Z,16720,
,,,,,,,88,,2025-11-23T04:30:00.000Z,16840,
,,,104,,,,,,2025-11-23T04:30:00.000Z,,
,,,,,,,89,,2025-11-23T04:31:00.000Z,16900,
,,,8,,,,,,2025-11-23T04:31:00.000Z,,
,,,,,,,87,,2025-11-23T04:33:00.000Z,17020,
,,,104,,,,,,2025-11-23T04:33:00.000Z,,
,,,,,,,86,,2025-11-23T04:34:00.000Z,17080,
,,,,,,,88,,2025-11-23T04:35:00.000Z,17140,
,,,,,,,103,,2025-11-23T04:36:00.000Z,17200,
,,,,,,,113,,2025-11-23T04:37:00.000Z,17260,
501,1.5063958491491784e-38,,102,1.379718467974215e-41,,,,,2025-11-23T04:37:00.000Z,17260,
,,,,,,,117,,2025-11-23T04:39:00.000Z,17380,
,,,,,,,109,,2025-11-23T04:40:00.000Z,17440,
,,,,,,,104,,2025-11-23T04:41:00.000Z,17500,
137,6.789291059653739e-39,,128,0,,,,,2025-11-23T04:41:00.000Z,17500,
,,,,,,,100,,2025-11-23T04:42:00.000Z,17560,
,,,168,,,,,,2025-11-23T04:42:00.000Z,,
,,,,,,,105,,2025-11-23T04:43:00.000Z,17620,
,,,,,,,124,,2025-11-23T04:44:00.000Z,17680,
513,1.5232114307210762e-38,,70,1.3844828827529193e-41,,,,,2025-11-23T04:44:00.000Z,17680,
,,,,,,,130,,2025-11-23T04:45:00.000Z,17740,
141,6.873368967513228e-39,,96,0,,,,,2025-11-23T04:45:00.000Z,17740,
,,,,,,,127,,2025-11-23T04:46:00.000Z,17800,
,,,,,,,112,,2025-11-23T04:47:00.000Z,17860,
144,7.041524783232206e-39,,128,0,,,,,2025-11-23T04:47:00.000Z,17860,
,,,,,,,101,,2025-11-23T04:48:00.000Z,17920,
,,,,,,,96,,2025-11-23T04:49:00.000Z,17980,
,,,8,,,,,,2025-11-23T04:49:00.000Z,,
,,,,,,,93,,2025-11-23T04:50:00.000Z,18040,
,,,,,,,87,,2025-11-23T04:51:00.000Z,18100,
,,,,,,,85,,2025-11-23T04:52:00.000Z,18160,
,,,136,,,,,,2025-11-23T04:52:00.000Z,,
,,,,,,,103,,2025-11-23T04:53:00.000Z,18220,
517,1.531619221507025e-38,,6,1.3857440513708116e-41,,,,,2025-11-23T04:53:00.000Z,18220,
,,,,,,,117,,2025-11-23T04:54:00.000Z,18280,
,,,,,,,112,,2025-11-23T04:55:00.000Z,18340,
149,7.209680598951184e-39,,160,0,,,,,2025-11-23T04:55:00.000Z,18340,
,,,,,,,113,,2025-11-23T04:56:00.000Z,18400,
,,,,,,,122,,2025-11-23T04:57:00.000Z,18460,
524,1.5484348030789229e-38,,166,1.4001774255533572e-41,,,,,2025-11-23T04:57:00.000Z,18460,
,,,,,,,111,,2025-11-23T04:58:00.000Z,18520,
,,,,,,,113,,2025-11-23T04:59:00.000Z,18580,
153,7.377836414670162e-39,,160,0,,,,,2025-11-23T04:59:00.000Z,18580,
,,,,,,,102,,2025-11-23T05:00:00.000Z,18640,
,,,104,,,,,,2025-11-23T05:00:00.000Z,,
153,7.377836414670162e-39,"generic",,0,0,1440,,,2025-11-23T05:00:00.000Z,,
524,1.5484348030789229e-38,"walking",,1.4001774255533572e-41,1.1467680125633216e-42,1440,,,2025-11-23T05:00:00.000Z,,
41,5.0446744715693415e-40,"running",,7.496946784137771e-43,9.21003415677486e-44,1440,,,2025-11-23T05:00:00.000Z,,
,,,,,,,,,2025-11-23T05:00:00.000Z,,
