data16,event,event_type,timestamp
200,,"marker",2025-11-22T17:02:30.000Z
49,,"marker",2025-11-22T17:04:00.000Z
1,,"marker",2025-11-22T17:05:00.000Z
7,,"marker",2025-11-22T17:12:00.000Z
2,,"marker",2025-11-22T17:15:00.000Z
18,,"marker",2025-11-22T17:30:00.000Z
3,,"marker",2025-11-22T17:30:00.000Z
6,,"marker",2025-11-22T17:36:00.000Z
1,,"marker",2025-11-22T17:37:00.000Z
2,,"marker",2025-11-22T17:39:00.000Z
4,,"marker",2025-11-22T17:45:00.000Z
8,,"marker",2025-11-22T17:47:00.000Z
1,,"marker",2025-11-22T17:48:00.000Z
2,,"marker",2025-11-22T17:50:00.000Z
2,,"marker",2025-11-22T17:52:00.000Z
1,,"marker",2025-11-22T17:53:00.000Z
5,,"marker",2025-11-22T18:00:00.000Z
31,,"marker",2025-11-22T18:24:00.000Z
5,,"marker",2025-11-22T18:29:00.000Z
3,,"marker",2025-11-22T18:32:00.000Z
0,,"marker",2025-11-22T18:55:00.000Z
27,,"marker",2025-11-22T18:59:00.000Z
1,,"marker",2025-11-22T19:00:00.000Z
6,,"marker",2025-11-22T19:06:00.000Z
1,,"marker",2025-11-22T19:07:00.000Z
1,,"marker",2025-11-22T19:08:00.000Z
8,,"marker",2025-11-22T19:16:00.000Z
5,,"marker",2025-11-22T19:21:00.000Z
1,,"marker",2025-11-22T19:22:00.000Z
3,,"marker",2025-11-22T19:25:00.000Z
1,,"marker",2025-11-22T19:26:00.000Z
2,,"marker",2025-11-22T19:28:00.000Z
10,,"marker",2025-11-22T19:38:00.000Z
1,,"marker",2025-11-22T19:39:00.000Z
5,,"marker",2025-11-22T19:44:00.000Z
29,,"marker",2025-11-22T20:13:00.000Z
1,,"marker",2025-11-22T20:14:00.000Z
1,,"marker",2025-11-22T20:15:00.000Z
2,,"marker",2025-11-22T20:17:00.000Z
1,,"marker",2025-11-22T20:18:00.000Z
1,,"marker",2025-11-22T20:19:00.000Z
2,,"marker",2025-11-22T20:21:00.000Z
5,,"marker",2025-11-22T20:26:00.000Z
1,,"marker",2025-11-22T20:27:00.000Z
2,,"marker",2025-11-22T20:29:00.000Z
1,,"marker",2025-11-22T20:30:00.000Z
4,,"marker",2025-11-22T20:34:00.000Z
2,,"marker",2025-11-22T20:36:00.000Z
3,,"marker",2025-11-22T20:39:00.000Z
1,,"marker",2025-11-22T20:40:00.000Z
2,,"marker",2025-11-22T20:42:00.000Z
2,,"marker",2025-11-22T20:44:00.000Z
3,,"marker",2025-11-22T20:47:00.000Z
1,,"marker",2025-11-22T20:48:00.000Z
2,,"marker",2025-11-22T20:49:00.000Z
1,,"marker",2025-11-22T20:50:00.000Z
3,,"marker",2025-11-22T20:53:00.000Z
6,,"marker",2025-11-22T20:59:00.000Z
1,,"marker",2025-11-22T21:00:00.000Z
1,,"marker",2025-11-22T21:01:00.000Z
1,,"marker",2025-11-22T21:02:00.000Z
1,,"marker",2025-11-22T21:03:00.000Z
2,,"marker",2025-11-22T21:03:00.000Z
