body_battery,field_four,field_two,stress_level_time,stress_level_value
8,1,244,2025-11-12T03:34:00.000Z,34
8,1,252,2025-11-12T03:35:00.000Z,28
8,1,6,2025-11-12T03:36:00.000Z,23
8,1,7,2025-11-12T03:37:00.000Z,23
8,1,251,2025-11-12T03:38:00.000Z,29
8,1,253,2025-11-12T03:39:00.000Z,27
8,1,250,2025-11-12T03:40:00.000Z,30
7,1,242,2025-11-12T03:41:00.000Z,36
7,1,242,2025-11-12T03:42:00.000Z,36
7,1,240,2025-11-12T03:43:00.000Z,37
7,1,236,2025-11-12T03:44:00.000Z,40
7,1,234,2025-11-12T03:45:00.000Z,42
7,1,247,2025-11-12T03:46:00.000Z,32
7,1,240,2025-11-12T03:47:00.000Z,37
7,1,250,2025-11-12T03:48:00.000Z,30
7,1,253,2025-11-12T03:49:00.000Z,27
7,1,102,2025-11-12T03:50:00.000Z,65534
7,1,102,2025-11-12T03:51:00.000Z,65534
7,1,182,2025-11-12T03:52:00.000Z,81
7,1,226,2025-11-12T03:53:00.000Z,48
7,1,11,2025-11-12T03:54:00.000Z,22
7,1,255,2025-11-12T03:55:00.000Z,26
7,1,0,2025-11-12T03:56:00.000Z,25
7,1,102,2025-11-12T03:57:00.000Z,65534
7,1,102,2025-11-12T03:58:00.000Z,65534
7,1,1,2025-11-12T03:59:00.000Z,25
7,1,250,2025-11-12T04:00:00.000Z,30
7,1,249,2025-11-12T04:01:00.000Z,30
7,1,10,2025-11-12T04:02:00.000Z,22
7,1,254,2025-11-12T04:03:00.000Z,27
7,1,248,2025-11-12T04:04:00.000Z,31
7,1,23,2025-11-12T04:05:00.000Z,19
7,1,9,2025-11-12T04:06:00.000Z,23
7,1,253,2025-11-12T04:07:00.000Z,27
7,1,254,2025-11-12T04:08:00.000Z,27
7,1,253,2025-11-12T04:09:00.000Z,27
7,1,248,2025-11-12T04:10:00.000Z,31
7,1,0,2025-11-12T04:11:00.000Z,25
7,1,246,2025-11-12T04:12:00.000Z,33
7,1,229,2025-11-12T04:13:00.000Z,45
7,1,231,2025-11-12T04:14:00.000Z,44
7,1,248,2025-11-12T04:15:00.000Z,31
7,1,238,2025-11-12T04:16:00.000Z,39
7,1,247,2025-11-12T04:17:00.000Z,32
7,1,247,2025-11-12T04:18:00.000Z,32
7,1,249,2025-11-12T04:19:00.000Z,30
7,1,252,2025-11-12T04:20:00.000Z,28
7,1,255,2025-11-12T04:21:00.000Z,26
7,1,254,2025-11-12T04:22:00.000Z,27
6,1,230,2025-11-12T04:23:00.000Z,45
6,1,250,2025-11-12T04:24:00.000Z,30
6,1,253,2025-11-12T04:25:00.000Z,27
6,1,252,2025-11-12T04:26:00.000Z,28
6,1,2,2025-11-12T04:27:00.000Z,24
6,1,251,2025-11-12T04:28:00.000Z,29
6,1,252,2025-11-12T04:29:00.000Z,28
6,1,243,2025-11-12T04:30:00.000Z,35
6,1,251,2025-11-12T04:31:00.000Z,29
6,1,241,2025-11-12T04:32:00.000Z,36
6,1,252,2025-11-12T04:33:00.000Z,28
6,1,1,2025-11-12T04:34:00.000Z,25
6,1,1,2025-11-12T04:35:00.000Z,25
6,1,244,2025-11-12T04:36:00.000Z,34
6,1,246,2025-11-12T04:37:00.000Z,33
6,1,4,2025-11-12T04:38:00.000Z,24
6,1,244,2025-11-12T04:39:00.000Z,34
6,1,201,2025-11-12T04:40:00.000Z,66
6,1,182,2025-11-12T04:41:00.000Z,81
6,1,180,2025-11-12T04:42:00.000Z,82
6,1,102,2025-11-12T04:43:00.000Z,65534
6,1,102,2025-11-12T04:44:00.000Z,65534
6,1,202,2025-11-12T04:45:00.000Z,66
6,1,102,2025-11-12T04:46:00.000Z,65534
6,1,102,2025-11-12T04:47:00.000Z,65534
6,1,102,2025-11-12T04:48:00.000Z,65534
6,1,102,2025-11-12T04:49:00.000Z,65534
5,1,102,2025-11-12T04:50:00.000Z,65534
5,1,102,2025-11-12T04:51:00.000Z,65534
5,1,102,2025-11-12T04:52:00.000Z,65534
5,1,186,2025-11-12T04:53:00.000Z,78
5,1,102,2025-11-12T04:54:00.000Z,65534
5,1,102,2025-11-12T04:55:00.000Z,65534
5,1,102,2025-11-12T04:56:00.000Z,65534
5,1,102,2025-11-12T04:57:00.000Z,65534
5,1,102,2025-11-12T04:58:00.000Z,65534
5,1,102,2025-11-12T04:59:00.000Z,65534
5,1,101,2025-11-12T05:00:00.000Z,
