body_battery,field_four,field_two,stress_level_time,stress_level_value
9,1,102,2025-11-11T08:54:00.000Z,65534
9,1,102,2025-11-11T08:55:00.000Z,65534
9,1,102,2025-11-11T08:56:00.000Z,65534
9,1,102,2025-11-11T08:57:00.000Z,65534
9,1,102,2025-11-11T08:58:00.000Z,65534
9,1,102,2025-11-11T08:59:00.000Z,65534
9,1,193,2025-11-11T09:00:00.000Z,72
7,1,187,2025-11-11T09:01:00.000Z,77
7,1,102,2025-11-11T09:02:00.000Z,65534
7,1,102,2025-11-11T09:03:00.000Z,65534
7,1,246,2025-11-11T09:04:00.000Z,33
7,1,223,2025-11-11T09:05:00.000Z,50
7,1,205,2025-11-11T09:06:00.000Z,63
7,1,207,2025-11-11T09:07:00.000Z,62
7,1,225,2025-11-11T09:08:00.000Z,48
7,1,204,2025-11-11T09:09:00.000Z,64
7,1,186,2025-11-11T09:10:00.000Z,78
7,1,102,2025-11-11T09:11:00.000Z,65534
7,1,199,2025-11-11T09:12:00.000Z,68
7,1,247,2025-11-11T09:13:00.000Z,32
7,1,3,2025-11-11T09:14:00.000Z,24
7,1,19,2025-11-11T09:15:00.000Z,20
7,1,0,2025-11-11T09:16:00.000Z,25
7,1,253,2025-11-11T09:17:00.000Z,27
7,1,19,2025-11-11T09:18:00.000Z,20
7,1,4,2025-11-11T09:19:00.000Z,24
7,1,0,2025-11-11T09:20:00.000Z,25
7,1,3,2025-11-11T09:21:00.000Z,24
7,1,7,2025-11-11T09:22:00.000Z,23
7,1,0,2025-11-11T09:23:00.000Z,25
7,1,14,2025-11-11T09:24:00.000Z,21
7,1,0,2025-11-11T09:25:00.000Z,25
7,1,254,2025-11-11T09:26:00.000Z,27
7,1,251,2025-11-11T09:27:00.000Z,29
7,1,252,2025-11-11T09:28:00.000Z,28
7,1,0,2025-11-11T09:29:00.000Z,25
7,1,0,2025-11-11T09:30:00.000Z,25
7,1,1,2025-11-11T09:31:00.000Z,25
7,1,11,2025-11-11T09:32:00.000Z,22
7,1,254,2025-11-11T09:33:00.000Z,27
7,1,0,2025-11-11T09:34:00.000Z,25
7,1,3,2025-11-11T09:35:00.000Z,24
7,1,14,2025-11-11T09:36:00.000Z,21
7,1,248,2025-11-11T09:37:00.000Z,31
7,1,230,2025-11-11T09:38:00.000Z,45
7,1,209,2025-11-11T09:39:00.000Z,60
7,1,102,2025-11-11T09:40:00.000Z,65534
6,1,102,2025-11-11T09:41:00.000Z,65534
6,1,227,2025-11-11T09:42:00.000Z,47
6,1,31,2025-11-11T09:43:00.000Z,17
6,1,13,2025-11-11T09:44:00.000Z,22
6,1,36,2025-11-11T09:45:00.000Z,16
6,1,42,2025-11-11T09:46:00.000Z,14
