active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
16,9.668959403841238e-40,"walking",,3.44719422223905e-43,2.8233361459216414e-44,233,,2025-11-11T08:53:00.000Z,
,,,,,,,,2025-11-11T08:53:00.000Z,
,,,,,,,91,2025-11-11T08:54:00.000Z,44456
17,1.0509738482436128e-39,,38,4.007713607968977e-43,,,,2025-11-11T08:54:00.000Z,44456
,,,,,,,97,2025-11-11T08:55:00.000Z,44516
,,,200,,,,,2025-11-11T08:55:00.000Z,
,,,,,,,92,2025-11-11T08:56:00.000Z,44576
17,1.1350517561031018e-39,,38,4.259947331547444e-43,,,,2025-11-11T08:56:00.000Z,44576
,,,,,,,88,2025-11-11T08:57:00.000Z,44636
,,,200,,,,,2025-11-11T08:57:00.000Z,
,,,,,,,87,2025-11-11T08:58:00.000Z,44696
,,,,,,,90,2025-11-11T08:59:00.000Z,44756
,,,,,,,94,2025-11-11T09:00:00.000Z,44816
19,1.3872854796815689e-39,,38,5.801375642304743e-43,,,,2025-11-11T09:00:00.000Z,44816
,,,,,,,93,2025-11-11T09:01:00.000Z,44876
19,1.471363387541058e-39,,6,6.558076813040144e-43,,,,2025-11-11T09:01:00.000Z,44876
,,,,,,,94,2025-11-11T09:02:00.000Z,44936
,,,168,,,,,2025-11-11T09:02:00.000Z,
,,,,,,,96,2025-11-11T09:03:00.000Z,44996
22,1.555441295400547e-39,,38,6.796297551975363e-43,,,,2025-11-11T09:03:00.000Z,44996
,,,,,,,93,2025-11-11T09:04:00.000Z,45056
23,1.639519203260036e-39,,38,7.006492321624085e-43,,,,2025-11-11T09:04:00.000Z,45056
,,,,,,,86,2025-11-11T09:05:00.000Z,45116
,,,,,,,88,2025-11-11T09:08:00.000Z,45296
,,,168,,,,,2025-11-11T09:08:00.000Z,
,,,,,,,90,2025-11-11T09:09:00.000Z,45356
24,1.723597111119525e-39,,70,7.188661121986312e-43,,,,2025-11-11T09:09:00.000Z,45356
,,,,,,,91,2025-11-11T09:10:00.000Z,45416
