body_battery,field_four,field_two,stress_level_time,stress_level_value
33,1,102,2025-11-21T00:03:00.000Z,65534
33,1,200,2025-11-21T00:04:00.000Z,67
33,1,102,2025-11-21T00:05:00.000Z,65534
33,1,102,2025-11-21T00:06:00.000Z,65534
33,1,102,2025-11-21T00:07:00.000Z,65534
33,1,101,2025-11-21T00:08:00.000Z,
33,1,0,2025-11-21T00:09:00.000Z,25
33,1,3,2025-11-21T00:10:00.000Z,24
33,1,244,2025-11-21T00:11:00.000Z,34
33,1,243,2025-11-21T00:12:00.000Z,35
33,1,245,2025-11-21T00:13:00.000Z,33
33,1,234,2025-11-21T00:14:00.000Z,42
33,1,238,2025-11-21T00:15:00.000Z,39
33,1,244,2025-11-21T00:16:00.000Z,34
32,1,250,2025-11-21T00:17:00.000Z,30
32,1,237,2025-11-21T00:18:00.000Z,39
32,1,229,2025-11-21T00:19:00.000Z,45
32,1,242,2025-11-21T00:20:00.000Z,36
32,1,251,2025-11-21T00:21:00.000Z,29
32,1,245,2025-11-21T00:22:00.000Z,33
32,1,236,2025-11-21T00:23:00.000Z,40
32,1,230,2025-11-21T00:24:00.000Z,45
32,1,244,2025-11-21T00:25:00.000Z,34
32,1,245,2025-11-21T00:26:00.000Z,33
32,1,243,2025-11-21T00:27:00.000Z,35
32,1,243,2025-11-21T00:28:00.000Z,35
32,1,241,2025-11-21T00:29:00.000Z,36
32,1,238,2025-11-21T00:30:00.000Z,39
32,1,235,2025-11-21T00:31:00.000Z,41
32,1,242,2025-11-21T00:32:00.000Z,36
32,1,246,2025-11-21T00:33:00.000Z,33
32,1,239,2025-11-21T00:34:00.000Z,38
32,1,250,2025-11-21T00:35:00.000Z,30
32,1,252,2025-11-21T00:36:00.000Z,28
32,1,228,2025-11-21T00:37:00.000Z,46
32,1,222,2025-11-21T00:38:00.000Z,51
32,1,231,2025-11-21T00:39:00.000Z,44
31,1,237,2025-11-21T00:40:00.000Z,39
31,1,213,2025-11-21T00:41:00.000Z,57
31,1,215,2025-11-21T00:42:00.000Z,56
31,1,215,2025-11-21T00:43:00.000Z,56
31,1,215,2025-11-21T00:44:00.000Z,56
31,1,250,2025-11-21T00:45:00.000Z,30
31,1,244,2025-11-21T00:46:00.000Z,34
31,1,246,2025-11-21T00:47:00.000Z,33
31,1,17,2025-11-21T00:48:00.000Z,21
31,1,234,2025-11-21T00:49:00.000Z,42
