active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
2,1.6815581571897805e-40,"generic",,0,0,194,,2025-11-20T08:14:00.000Z,
36,2.450871014104105e-39,"walking",,9.052388079538318e-43,7.414130044896174e-44,194,,2025-11-20T08:14:00.000Z,
,,,,,,,,2025-11-20T08:14:00.000Z,
,,,,,,,71,2025-11-20T08:15:00.000Z,33284
,,,40,,,,,2025-11-20T08:15:00.000Z,
,,,8,,,,,2025-11-20T08:16:00.000Z,
,,,,,,,70,2025-11-20T08:17:00.000Z,33404
,,,136,,,,,2025-11-20T08:17:00.000Z,
,,,,,,,73,2025-11-20T08:18:00.000Z,33464
,,,8,,,,,2025-11-20T08:18:00.000Z,
,,,,,,,72,2025-11-20T08:19:00.000Z,33524
,,,104,,,,,2025-11-20T08:19:00.000Z,
,,,,,,,71,2025-11-20T08:20:00.000Z,33584
36,2.534948921963594e-39,,70,9.178504941327552e-43,,,,2025-11-20T08:20:00.000Z,33584
,,,,,,,72,2025-11-20T08:21:00.000Z,33644
,,,,,,,89,2025-11-20T08:22:00.000Z,33704
,,,168,,,,,2025-11-20T08:22:00.000Z,
,,,,,,,98,2025-11-20T08:23:00.000Z,33764
,,,8,,,,,2025-11-20T08:23:00.000Z,
,,,,,,,88,2025-11-20T08:24:00.000Z,33824
,,,,,,,71,2025-11-20T08:25:00.000Z,33884
,,,,,,,78,2025-11-20T08:26:00.000Z,33944
,,,,,,,73,2025-11-20T08:27:00.000Z,34004
,,,,,,,70,2025-11-20T08:28:00.000Z,34064
,,,,,,,73,2025-11-20T08:30:00.000Z,34184
,,,136,,,,,2025-11-20T08:30:00.000Z,
,,,,,,,69,2025-11-20T08:31:00.000Z,34244
,,,,,,,67,2025-11-20T08:32:00.000Z,34304
,,,,,,,66,2025-11-20T08:33:00.000Z,34364
,,,,,,,65,2025-11-20T08:34:00.000Z,34424
,,,,,,,67,2025-11-20T08:39:00.000Z,34724
,,,,,,,66,2025-11-20T08:41:00.000Z,34844
,,,,,,,67,2025-11-20T08:45:00.000Z,35084
,,,,,,,66,2025-11-20T08:47:00.000Z,35204
,,,,,,,65,2025-11-20T08:57:00.000Z,35804
