active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
2,1.6815581571897805e-40,"generic",,0,0,611,,2025-11-20T15:11:00.000Z,
36,2.787182645542061e-39,"walking",,9.753037311700727e-43,7.98810189588362e-44,611,,2025-11-20T15:11:00.000Z,
,,,,,,,,2025-11-20T15:11:00.000Z,
,,,,,,,68,2025-11-20T15:12:00.000Z,58304
,,,,,,,80,2025-11-20T15:15:00.000Z,58484
,,,,,,,81,2025-11-20T15:16:00.000Z,58544
,,,168,,,,,2025-11-20T15:16:00.000Z,
,,,,,,,72,2025-11-20T15:17:00.000Z,58604
36,2.8712605534015502e-39,,198,1.0047309989208938e-42,,,,2025-11-20T15:17:00.000Z,58604
,,,,,,,73,2025-11-20T15:18:00.000Z,58664
,,,,,,,80,2025-11-20T15:19:00.000Z,58724
,,,,,,,75,2025-11-20T15:20:00.000Z,58784
,,,168,,,,,2025-11-20T15:20:00.000Z,
,,,,,,,78,2025-11-20T15:21:00.000Z,58844
,,,,,,,83,2025-11-20T15:22:00.000Z,58904
38,3.039416369120528e-39,,70,1.0481712513149632e-42,,,,2025-11-20T15:22:00.000Z,58904
,,,,,,,90,2025-11-20T15:23:00.000Z,58964
,,,,,,,84,2025-11-20T15:24:00.000Z,59024
,,,168,,,,,2025-11-20T15:24:00.000Z,
,,,,,,,75,2025-11-20T15:25:00.000Z,59084
38,3.123494276980017e-39,,102,1.0846050113874084e-42,,,,2025-11-20T15:25:00.000Z,59084
,,,,,,,88,2025-11-20T15:27:00.000Z,59204
,,,,,,,82,2025-11-20T15:28:00.000Z,59264
,,,168,,,,,2025-11-20T15:28:00.000Z,
,,,,,,,88,2025-11-20T15:29:00.000Z,59324
38,3.207572184839506e-39,,198,1.1532686361393244e-42,,,,2025-11-20T15:29:00.000Z,59324
,,,,,,,90,2025-11-20T15:30:00.000Z,59384
,,,200,,,,,2025-11-20T15:30:00.000Z,
,,,,,,,89,2025-11-20T15:31:00.000Z,59444
,,,,,,,92,2025-11-20T15:32:00.000Z,59504
,,,,,,,86,2025-11-20T15:33:00.000Z,59564
40,3.4598059084179733e-39,,102,1.3998971658604923e-42,,,,2025-11-20T15:33:00.000Z,59564
,,,,,,,77,2025-11-20T15:34:00.000Z,59624
,,,,,,,82,2025-11-20T15:35:00.000Z,59684
,,,200,,,,,2025-11-20T15:35:00.000Z,
,,,,,,,89,2025-11-20T15:36:00.000Z,59744
41,3.5438838162774624e-39,,38,1.425120538218339e-42,,,,2025-11-20T15:36:00.000Z,59744
,,,,,,,92,2025-11-20T15:37:00.000Z,59804
,,,,,,,83,2025-11-20T15:38:00.000Z,59864
,,,200,,,,,2025-11-20T15:39:00.000Z,
,,,,,,,81,2025-11-20T15:40:00.000Z,59984
,,,,,,,69,2025-11-20T15:41:00.000Z,60044
,,,8,,,,,2025-11-20T15:41:00.000Z,
,,,,,,,63,2025-11-20T15:42:00.000Z,60104
,,,,,,,62,2025-11-20T15:43:00.000Z,60164
,,,,,,,64,2025-11-20T15:44:00.000Z,60224
,,,,,,,60,2025-11-20T15:45:00.000Z,60284
,,,,,,,65,2025-11-20T15:46:00.000Z,60344
,,,,,,,70,2025-11-20T15:47:00.000Z,60404
,,,104,,,,,2025-11-20T15:47:00.000Z,
,,,,,,,69,2025-11-20T15:48:00.000Z,60464
,,,8,,,,,2025-11-20T15:48:00.000Z,
,,,,,,,70,2025-11-20T15:49:00.000Z,60524
,,,,,,,69,2025-11-20T15:50:00.000Z,60584
,,,168,,,,,2025-11-20T15:50:00.000Z,
,,,,,,,78,2025-11-20T15:51:00.000Z,60644
,,,,,,,93,2025-11-20T15:52:00.000Z,60704
,,,,,,,99,2025-11-20T15:53:00.000Z,60764
,,,,,,,103,2025-11-20T15:55:00.000Z,60884
,,,,,,,101,2025-11-20T15:56:00.000Z,60944
,,,,,,,103,2025-11-20T15:57:00.000Z,61004
,,,,,,,95,2025-11-20T15:58:00.000Z,61064
66,4.3846628948723526e-39,,70,2.5475606081425174e-42,,,,2025-11-20T16:00:00.000Z,61184
,,,,,,,92,2025-11-20T16:01:00.000Z,61244
,,,200,,,,,2025-11-20T16:01:00.000Z,
,,,,,,,85,2025-11-20T16:02:00.000Z,61304
69,4.5528187105913307e-39,,70,2.581191771286313e-42,,,,2025-11-20T16:03:00.000Z,61364
,,,,,,,87,2025-11-20T16:04:00.000Z,61424
,,,,,,,84,2025-11-20T16:05:00.000Z,61484
,,,,,,,82,2025-11-20T16:06:00.000Z,61544
,,,136,,,,,2025-11-20T16:06:00.000Z,
,,,,,,,77,2025-11-20T16:07:00.000Z,61604
,,,,,,,82,2025-11-20T16:08:00.000Z,61664
,,,,,,,81,2025-11-20T16:09:00.000Z,61724
,,,,,,,83,2025-11-20T16:10:00.000Z,61784
,,,136,,,,,2025-11-20T16:11:00.000Z,
,,,,,,,82,2025-11-20T16:12:00.000Z,61904
,,,,,,,84,2025-11-20T16:13:00.000Z,61964
71,4.805052434169798e-39,,70,2.6764800668604006e-42,,,,2025-11-20T16:14:00.000Z,62024
,,,,,,,92,2025-11-20T16:15:00.000Z,62084
,,,,,,,86,2025-11-20T16:16:00.000Z,62144
,,,,,,,83,2025-11-20T16:17:00.000Z,62204
,,,,,,,81,2025-11-20T16:18:00.000Z,62264
,,,,,,,82,2025-11-20T16:19:00.000Z,62324
,,,,,,,79,2025-11-20T16:20:00.000Z,62384
,,,,,,,83,2025-11-20T16:21:00.000Z,62444
,,,,,,,85,2025-11-20T16:22:00.000Z,62504
,,,,,,,83,2025-11-20T16:23:00.000Z,62564
,,,,,,,79,2025-11-20T16:24:00.000Z,62624
,,,,,,,84,2025-11-20T16:25:00.000Z,62684
,,,,,,,82,2025-11-20T16:26:00.000Z,62744
,,,136,,,,,2025-11-20T16:26:00.000Z,
,,,,,,,84,2025-11-20T16:27:00.000Z,62804
72,4.889130342029287e-39,,70,2.6946969468966232e-42,,,,2025-11-20T16:27:00.000Z,62804
,,,,,,,83,2025-11-20T16:28:00.000Z,62864
,,,,,,,90,2025-11-20T16:29:00.000Z,62924
,,,,,,,85,2025-11-20T16:30:00.000Z,62984
,,,104,,,,,2025-11-20T16:30:00.000Z,
,,,,,,,82,2025-11-20T16:31:00.000Z,63044
,,,8,,,,,2025-11-20T16:31:00.000Z,
,,,,,,,83,2025-11-20T16:32:00.000Z,63104
,,,,,,,88,2025-11-20T16:33:00.000Z,63164
,,,136,,,,,2025-11-20T16:33:00.000Z,
,,,,,,,86,2025-11-20T16:34:00.000Z,63224
,,,,,,,88,2025-11-20T16:35:00.000Z,63284
76,5.057286157748265e-39,,70,2.7325320054333933e-42,,,,2025-11-20T16:35:00.000Z,63284
,,,,,,,99,2025-11-20T16:36:00.000Z,63344
,,,,,,,84,2025-11-20T16:38:00.000Z,63464
,,,,,,,83,2025-11-20T16:39:00.000Z,63524
,,,,,,,85,2025-11-20T16:40:00.000Z,63584
,,,,,,,86,2025-11-20T16:42:00.000Z,63704
,,,136,,,,,2025-11-20T16:42:00.000Z,
,,,,,,,83,2025-11-20T16:43:00.000Z,63764
,,,8,,,,,2025-11-20T16:43:00.000Z,
,,,,,,,80,2025-11-20T16:44:00.000Z,63824
,,,,,,,79,2025-11-20T16:47:00.000Z,64004
,,,,,,,80,2025-11-20T16:48:00.000Z,64064
,,,,,,,81,2025-11-20T16:49:00.000Z,64124
,,,,,,,77,2025-11-20T16:50:00.000Z,64184
,,,,,,,79,2025-11-20T16:51:00.000Z,64244
,,,,,,,78,2025-11-20T16:52:00.000Z,64304
,,,104,,,,,2025-11-20T16:52:00.000Z,
,,,8,,,,,2025-11-20T16:53:00.000Z,
,,,,,,,79,2025-11-20T16:54:00.000Z,64424
,,,,,,,78,2025-11-20T16:55:00.000Z,64484
,,,,,,,77,2025-11-20T16:56:00.000Z,64544
,,,,,,,76,2025-11-20T16:57:00.000Z,64604
,,,,,,,78,2025-11-20T16:58:00.000Z,64664
,,,,,,,77,2025-11-20T16:59:00.000Z,64724
,,,,,,,76,2025-11-20T17:00:00.000Z,64784
,,,,,,,77,2025-11-20T17:01:00.000Z,64844
,,,,,,,76,2025-11-20T17:02:00.000Z,64904
,,,,,,,78,2025-11-20T17:03:00.000Z,64964
,,,,,,,84,2025-11-20T17:04:00.000Z,65024
,,,,,,,93,2025-11-20T17:05:00.000Z,65084
,,,,,,,78,2025-11-20T17:06:00.000Z,65144
,,,104,,,,,2025-11-20T17:06:00.000Z,
,,,,,,,73,2025-11-20T17:07:00.000Z,65204
,,,8,,,,,2025-11-20T17:07:00.000Z,
,,,,,,,76,2025-11-20T17:09:00.000Z,65324
,,,,,,,75,2025-11-20T17:10:00.000Z,65384
,,,,,,,74,2025-11-20T17:11:00.000Z,65444
,,,,,,,75,2025-11-20T17:14:00.000Z,88
,,,,,,,78,2025-11-20T17:15:00.000Z,148
,,,,,,,76,2025-11-20T17:16:00.000Z,208
,,,,,,,75,2025-11-20T17:18:00.000Z,328
,,,,,,,76,2025-11-20T17:19:00.000Z,388
,,,,,,,73,2025-11-20T17:20:00.000Z,448
,,,,,,,78,2025-11-20T17:21:00.000Z,508
,,,,,,,76,2025-11-20T17:22:00.000Z,568
,,,,,,,74,2025-11-20T17:23:00.000Z,628
,,,104,,,,,2025-11-20T17:23:00.000Z,
,,,,,,,73,2025-11-20T17:24:00.000Z,688
,,,8,,,,,2025-11-20T17:24:00.000Z,
,,,,,,,74,2025-11-20T17:25:00.000Z,748
,,,,,,,76,2025-11-20T17:26:00.000Z,808
,,,,,,,75,2025-11-20T17:27:00.000Z,868
,,,,,,,72,2025-11-20T17:28:00.000Z,928
,,,,,,,73,2025-11-20T17:29:00.000Z,988
,,,,,,,71,2025-11-20T17:30:00.000Z,1048
,,,104,,,,,2025-11-20T17:30:00.000Z,
,,,,,,,72,2025-11-20T17:31:00.000Z,1108
,,,8,,,,,2025-11-20T17:31:00.000Z,
,,,,,,,71,2025-11-20T17:32:00.000Z,1168
,,,,,,,70,2025-11-20T17:33:00.000Z,1228
,,,72,,,,,2025-11-20T17:33:00.000Z,
,,,,,,,71,2025-11-20T17:34:00.000Z,1288
,,,8,,,,,2025-11-20T17:34:00.000Z,
,,,,,,,70,2025-11-20T17:35:00.000Z,1348
,,,168,,,,,2025-11-20T17:35:00.000Z,
,,,,,,,73,2025-11-20T17:36:00.000Z,1408
76,5.1203445886428816e-39,,70,2.8138073163642327e-42,,,,2025-11-20T17:36:00.000Z,1408
,,,,,,,89,2025-11-20T17:37:00.000Z,1468
,,,,,,,95,2025-11-20T17:38:00.000Z,1528
,,,,,,,87,2025-11-20T17:39:00.000Z,1588
,,,,,,,73,2025-11-20T17:40:00.000Z,1648
,,,,,,,72,2025-11-20T17:41:00.000Z,1708
,,,,,,,73,2025-11-20T17:44:00.000Z,1888
,,,,,,,75,2025-11-20T17:45:00.000Z,1948
,,,,,,,76,2025-11-20T17:47:00.000Z,2068
,,,104,,,,,2025-11-20T17:47:00.000Z,
,,,,,,,73,2025-11-20T17:48:00.000Z,2128
,,,,,,,75,2025-11-20T17:49:00.000Z,2188
,,,8,,,,,2025-11-20T17:49:00.000Z,
,,,,,,,73,2025-11-20T17:50:00.000Z,2248
,,,,,,,74,2025-11-20T17:52:00.000Z,2368
,,,,,,,76,2025-11-20T17:53:00.000Z,2428
,,,,,,,74,2025-11-20T17:54:00.000Z,2488
,,,,,,,76,2025-11-20T17:55:00.000Z,2548
,,,,,,,77,2025-11-20T17:56:00.000Z,2608
,,,,,,,72,2025-11-20T17:57:00.000Z,2668
