data16,event,event_type,timestamp
200,,"marker",2025-11-20T08:14:00.000Z
27,,"marker",2025-11-20T08:18:00.000Z
1,,"marker",2025-11-20T08:19:00.000Z
3,,"marker",2025-11-20T08:22:00.000Z
1,,"marker",2025-11-20T08:23:00.000Z
10,,"marker",2025-11-20T08:33:00.000Z
3,,"marker",2025-11-20T08:36:00.000Z
2,,"marker",2025-11-20T08:38:00.000Z
1,,"marker",2025-11-20T08:39:00.000Z
1,,"marker",2025-11-20T08:40:00.000Z
3,,"marker",2025-11-20T08:43:00.000Z
39,,"marker",2025-11-20T09:22:00.000Z
1,,"marker",2025-11-20T09:23:00.000Z
61,,"marker",2025-11-20T10:24:00.000Z
2,,"marker",2025-11-20T10:26:00.000Z
77,,"marker",2025-11-20T11:43:00.000Z
1,,"marker",2025-11-20T11:44:00.000Z
180,,"marker",2025-11-20T14:44:00.000Z
1,,"marker",2025-11-20T14:45:00.000Z
1,,"marker",2025-11-20T14:46:00.000Z
1,,"marker",2025-11-20T14:47:00.000Z
19,,"marker",2025-11-20T15:06:00.000Z
1,,"marker",2025-11-20T15:07:00.000Z
