body_battery,field_four,field_two,stress_level_time,stress_level_value
91,1,26,2025-11-20T15:12:00.000Z,18
91,1,13,2025-11-20T15:13:00.000Z,22
91,1,102,2025-11-20T15:14:00.000Z,65534
91,1,240,2025-11-20T15:15:00.000Z,37
91,1,237,2025-11-20T15:16:00.000Z,39
91,1,102,2025-11-20T15:17:00.000Z,65534
91,1,239,2025-11-20T15:18:00.000Z,38
91,1,10,2025-11-20T15:19:00.000Z,22
91,1,1,2025-11-20T15:20:00.000Z,25
91,1,102,2025-11-20T15:21:00.000Z,65534
91,1,102,2025-11-20T15:22:00.000Z,65534
91,1,250,2025-11-20T15:23:00.000Z,30
91,1,250,2025-11-20T15:24:00.000Z,30
91,1,102,2025-11-20T15:25:00.000Z,65534
89,1,102,2025-11-20T15:26:00.000Z,65534
89,1,102,2025-11-20T15:27:00.000Z,65534
89,1,102,2025-11-20T15:28:00.000Z,65534
89,1,102,2025-11-20T15:29:00.000Z,65534
89,1,102,2025-11-20T15:30:00.000Z,65534
89,1,102,2025-11-20T15:31:00.000Z,65534
89,1,233,2025-11-20T15:32:00.000Z,42
89,1,102,2025-11-20T15:33:00.000Z,65534
89,1,101,2025-11-20T15:34:00.000Z,
89,1,102,2025-11-20T15:35:00.000Z,65534
89,1,102,2025-11-20T15:36:00.000Z,65534
88,1,102,2025-11-20T15:37:00.000Z,65534
88,1,231,2025-11-20T15:38:00.000Z,44
88,1,102,2025-11-20T15:39:00.000Z,65534
88,1,7,2025-11-20T15:40:00.000Z,23
88,1,36,2025-11-20T15:41:00.000Z,16
88,1,41,2025-11-20T15:42:00.000Z,15
88,1,43,2025-11-20T15:43:00.000Z,14
88,1,89,2025-11-20T15:44:00.000Z,3
88,1,53,2025-11-20T15:45:00.000Z,12
88,1,23,2025-11-20T15:46:00.000Z,19
88,1,23,2025-11-20T15:47:00.000Z,19
88,1,31,2025-11-20T15:48:00.000Z,17
88,1,34,2025-11-20T15:49:00.000Z,16
88,1,102,2025-11-20T15:50:00.000Z,65534
88,1,102,2025-11-20T15:51:00.000Z,65534
88,1,102,2025-11-20T15:52:00.000Z,65534
88,1,102,2025-11-20T15:53:00.000Z,65534
88,1,102,2025-11-20T15:54:00.000Z,65534
88,1,102,2025-11-20T15:55:00.000Z,65534
88,1,102,2025-11-20T15:56:00.000Z,65534
88,1,102,2025-11-20T15:57:00.000Z,65534
88,1,102,2025-11-20T15:58:00.000Z,65534
88,1,102,2025-11-20T15:59:00.000Z,65534
88,1,102,2025-11-20T16:00:00.000Z,65534
87,1,101,2025-11-20T16:01:00.000Z,
87,1,102,2025-11-20T16:02:00.000Z,65534
87,1,102,2025-11-20T16:03:00.000Z,65534
87,1,222,2025-11-20T16:04:00.000Z,51
87,1,218,2025-11-20T16:05:00.000Z,54
87,1,246,2025-11-20T16:06:00.000Z,33
86,1,216,2025-11-20T16:07:00.000Z,55
86,1,230,2025-11-20T16:08:00.000Z,45
86,1,228,2025-11-20T16:09:00.000Z,46
86,1,216,2025-11-20T16:10:00.000Z,55
86,1,102,2025-11-20T16:11:00.000Z,65534
85,1,102,2025-11-20T16:12:00.000Z,65534
85,1,102,2025-11-20T16:13:00.000Z,65534
85,1,102,2025-11-20T16:14:00.000Z,65534
85,1,239,2025-11-20T16:15:00.000Z,38
85,1,203,2025-11-20T16:16:00.000Z,65
85,1,231,2025-11-20T16:17:00.000Z,44
84,1,211,2025-11-20T16:18:00.000Z,59
84,1,235,2025-11-20T16:19:00.000Z,41
84,1,214,2025-11-20T16:20:00.000Z,57
84,1,207,2025-11-20T16:21:00.000Z,62
84,1,207,2025-11-20T16:22:00.000Z,62
83,1,231,2025-11-20T16:23:00.000Z,44
83,1,199,2025-11-20T16:24:00.000Z,68
83,1,210,2025-11-20T16:25:00.000Z,60
83,1,207,2025-11-20T16:26:00.000Z,62
83,1,226,2025-11-20T16:27:00.000Z,48
82,1,204,2025-11-20T16:28:00.000Z,64
82,1,200,2025-11-20T16:29:00.000Z,67
