body_battery,field_four,field_two,stress_level_time,stress_level_value
5,1,102,2025-11-09T03:18:00.000Z,65534
5,1,196,2025-11-09T03:19:00.000Z,70
5,1,102,2025-11-09T03:20:00.000Z,65534
5,1,212,2025-11-09T03:21:00.000Z,58
5,1,215,2025-11-09T03:22:00.000Z,56
5,1,201,2025-11-09T03:23:00.000Z,66
5,1,209,2025-11-09T03:24:00.000Z,60
5,1,195,2025-11-09T03:25:00.000Z,71
5,1,221,2025-11-09T03:26:00.000Z,51
5,1,201,2025-11-09T03:27:00.000Z,66
5,1,203,2025-11-09T03:28:00.000Z,65
5,1,102,2025-11-09T03:29:00.000Z,65534
5,1,186,2025-11-09T03:30:00.000Z,78
5,1,183,2025-11-09T03:31:00.000Z,80
5,1,102,2025-11-09T03:32:00.000Z,65534
5,1,201,2025-11-09T03:33:00.000Z,66
5,1,239,2025-11-09T03:34:00.000Z,38
5,1,250,2025-11-09T03:35:00.000Z,30
5,1,241,2025-11-09T03:36:00.000Z,36
5,1,229,2025-11-09T03:37:00.000Z,45
5,1,215,2025-11-09T03:38:00.000Z,56
5,1,219,2025-11-09T03:39:00.000Z,53
5,1,225,2025-11-09T03:40:00.000Z,48
5,1,220,2025-11-09T03:41:00.000Z,52
5,1,222,2025-11-09T03:42:00.000Z,51
5,1,181,2025-11-09T03:43:00.000Z,81
5,1,174,2025-11-09T03:44:00.000Z,87
5,1,191,2025-11-09T03:45:00.000Z,74
5,1,215,2025-11-09T03:46:00.000Z,56
5,1,180,2025-11-09T03:47:00.000Z,82
5,1,176,2025-11-09T03:48:00.000Z,85
5,1,185,2025-11-09T03:49:00.000Z,78
5,1,185,2025-11-09T03:50:00.000Z,78
5,1,202,2025-11-09T03:51:00.000Z,66
5,1,198,2025-11-09T03:52:00.000Z,69
5,1,196,2025-11-09T03:53:00.000Z,70
5,1,180,2025-11-09T03:54:00.000Z,82
5,1,172,2025-11-09T03:55:00.000Z,88
5,1,214,2025-11-09T03:56:00.000Z,57
5,1,198,2025-11-09T03:57:00.000Z,69
5,1,179,2025-11-09T03:58:00.000Z,83
5,1,184,2025-11-09T03:59:00.000Z,79
5,1,208,2025-11-09T04:00:00.000Z,61
5,1,215,2025-11-09T04:01:00.000Z,56
5,1,189,2025-11-09T04:02:00.000Z,75
5,1,177,2025-11-09T04:03:00.000Z,84
5,1,190,2025-11-09T04:04:00.000Z,75
5,1,188,2025-11-09T04:05:00.000Z,76
5,1,181,2025-11-09T04:06:00.000Z,81
5,1,176,2025-11-09T04:07:00.000Z,85
5,1,187,2025-11-09T04:08:00.000Z,77
5,1,177,2025-11-09T04:09:00.000Z,84
5,1,175,2025-11-09T04:10:00.000Z,86
5,1,174,2025-11-09T04:11:00.000Z,87
5,1,169,2025-11-09T04:12:00.000Z,90
5,1,178,2025-11-09T04:13:00.000Z,84
5,1,178,2025-11-09T04:14:00.000Z,84
5,1,178,2025-11-09T04:15:00.000Z,84
5,1,199,2025-11-09T04:16:00.000Z,68
5,1,190,2025-11-09T04:17:00.000Z,75
5,1,182,2025-11-09T04:18:00.000Z,81
5,1,180,2025-11-09T04:19:00.000Z,82
5,1,195,2025-11-09T04:20:00.000Z,71
5,1,178,2025-11-09T04:21:00.000Z,84
5,1,179,2025-11-09T04:22:00.000Z,83
5,1,177,2025-11-09T04:23:00.000Z,84
5,1,177,2025-11-09T04:24:00.000Z,84
5,1,186,2025-11-09T04:25:00.000Z,78
5,1,189,2025-11-09T04:26:00.000Z,75
5,1,210,2025-11-09T04:27:00.000Z,60
5,1,101,2025-11-09T04:28:00.000Z,
5,1,101,2025-11-09T04:29:00.000Z,
5,1,101,2025-11-09T04:30:00.000Z,
5,1,101,2025-11-09T04:31:00.000Z,
5,1,180,2025-11-09T04:32:00.000Z,82
5,1,187,2025-11-09T04:33:00.000Z,77
5,1,195,2025-11-09T04:34:00.000Z,71
5,1,184,2025-11-09T04:35:00.000Z,79
5,1,190,2025-11-09T04:36:00.000Z,75
5,1,188,2025-11-09T04:37:00.000Z,76
5,1,181,2025-11-09T04:38:00.000Z,81
5,1,183,2025-11-09T04:39:00.000Z,80
5,1,101,2025-11-09T04:40:00.000Z,
5,1,190,2025-11-09T04:41:00.000Z,75
5,1,189,2025-11-09T04:42:00.000Z,75
5,1,188,2025-11-09T04:43:00.000Z,76
5,1,188,2025-11-09T04:44:00.000Z,76
5,1,206,2025-11-09T04:45:00.000Z,63
5,1,186,2025-11-09T04:46:00.000Z,78
5,1,187,2025-11-09T04:47:00.000Z,77
5,1,201,2025-11-09T04:48:00.000Z,66
5,1,208,2025-11-09T04:49:00.000Z,61
5,1,168,2025-11-09T04:50:00.000Z,91
5,1,211,2025-11-09T04:51:00.000Z,59
5,1,190,2025-11-09T04:52:00.000Z,75
5,1,179,2025-11-09T04:53:00.000Z,83
5,1,189,2025-11-09T04:54:00.000Z,75
5,1,201,2025-11-09T04:55:00.000Z,66
5,1,212,2025-11-09T04:56:00.000Z,58
5,1,193,2025-11-09T04:57:00.000Z,72
5,1,183,2025-11-09T04:58:00.000Z,80
5,1,174,2025-11-09T04:59:00.000Z,87
5,1,185,2025-11-09T05:00:00.000Z,78
