active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
27,9.248569864543793e-40,"generic",,0,0,188,,2025-11-08T08:08:00.000Z,
54,1.471363387541058e-39,"walking",,1.7404126926914228e-42,1.425400797911204e-43,188,,2025-11-08T08:08:00.000Z,
,,,,,,,,2025-11-08T08:08:00.000Z,
,,,,,,,80,2025-11-08T08:09:00.000Z,44700
,,,,,,,82,2025-11-08T08:11:00.000Z,44820
,,,,,,,81,2025-11-08T08:12:00.000Z,44880
,,,72,,,,,2025-11-08T08:12:00.000Z,
,,,,,,,80,2025-11-08T08:13:00.000Z,44940
,,,8,,,,,2025-11-08T08:13:00.000Z,
,,,,,,,82,2025-11-08T08:14:00.000Z,45000
,,,,,,,79,2025-11-08T08:15:00.000Z,45060
,,,104,,,,,2025-11-08T08:15:00.000Z,
,,,8,,,,,2025-11-08T08:16:00.000Z,
,,,,,,,80,2025-11-08T08:17:00.000Z,45180
,,,,,,,82,2025-11-08T08:18:00.000Z,45240
,,,,,,,81,2025-11-08T08:19:00.000Z,45300
,,,,,,,79,2025-11-08T08:20:00.000Z,45360
,,,,,,,78,2025-11-08T08:21:00.000Z,45420
,,,,,,,77,2025-11-08T08:22:00.000Z,45480
,,,,,,,79,2025-11-08T08:23:00.000Z,45540
,,,,,,,82,2025-11-08T08:24:00.000Z,45600
,,,,,,,79,2025-11-08T08:25:00.000Z,45660
,,,,,,,78,2025-11-08T08:26:00.000Z,45720
,,,136,,,,,2025-11-08T08:26:00.000Z,
,,,8,,,,,2025-11-08T08:27:00.000Z,
,,,,,,,79,2025-11-08T08:29:00.000Z,45900
,,,,,,,78,2025-11-08T08:30:00.000Z,45960
,,,,,,,77,2025-11-08T08:31:00.000Z,46020
,,,,,,,78,2025-11-08T08:32:00.000Z,46080
,,,,,,,77,2025-11-08T08:33:00.000Z,46140
,,,,,,,78,2025-11-08T08:34:00.000Z,46200
,,,104,,,,,2025-11-08T08:36:00.000Z,
