data16,event,event_type,timestamp
200,,"marker",2025-11-12T18:23:00.000Z
1,,"marker",2025-11-12T18:24:00.000Z
11,,"marker",2025-11-12T18:35:00.000Z
1,,"marker",2025-11-12T18:36:00.000Z
6,,"marker",2025-11-12T18:42:00.000Z
2,,"marker",2025-11-12T18:44:00.000Z
2,,"marker",2025-11-12T18:46:00.000Z
1,,"marker",2025-11-12T18:47:00.000Z
3,,"marker",2025-11-12T18:50:00.000Z
11,,"marker",2025-11-12T19:01:00.000Z
14,,"marker",2025-11-12T19:15:00.000Z
1,,"marker",2025-11-12T19:25:00.000Z
19,,"marker",2025-11-12T19:34:00.000Z
0,,"marker",2025-11-12T19:37:00.000Z
10,,"marker",2025-11-12T19:44:00.000Z
2,,"marker",2025-11-12T19:46:00.000Z
2,,"marker",2025-11-12T19:48:00.000Z
6,,"marker",2025-11-12T19:54:00.000Z
2,,"marker",2025-11-12T19:56:00.000Z
3,,"marker",2025-11-12T19:59:00.000Z
7,,"marker",2025-11-12T20:06:00.000Z
3,,"marker",2025-11-12T20:09:00.000Z
6,,"marker",2025-11-12T20:15:00.000Z
1,,"marker",2025-11-12T20:16:00.000Z
4,,"marker",2025-11-12T20:20:00.000Z
3,,"marker",2025-11-12T20:23:00.000Z
87,,"marker",2025-11-12T20:26:00.000Z
12,,"marker",2025-11-12T20:35:00.000Z
13,,"marker",2025-11-12T20:48:00.000Z
2,,"marker",2025-11-12T20:50:00.000Z
8,,"marker",2025-11-12T20:58:00.000Z
10,,"marker",2025-11-12T21:08:00.000Z
2,,"marker",2025-11-12T21:10:00.000Z
2,,"marker",2025-11-12T21:12:00.000Z
7,,"marker",2025-11-12T21:19:00.000Z
1,,"marker",2025-11-12T21:20:00.000Z
1,,"marker",2025-11-12T21:21:00.000Z
1,,"marker",2025-11-12T21:23:00.000Z
6,,"marker",2025-11-12T21:27:00.000Z
1,,"marker",2025-11-12T21:28:00.000Z
2,,"marker",2025-11-12T21:30:00.000Z
7,,"marker",2025-11-12T21:37:00.000Z
1,,"marker",2025-11-12T21:38:00.000Z
2,,"marker",2025-11-12T21:38:00.000Z
6,,"marker",2025-11-12T21:44:00.000Z
3,,"marker",2025-11-12T21:47:00.000Z
1,,"marker",2025-11-12T21:48:00.000Z
3,,"marker",2025-11-12T21:51:00.000Z
1,,"marker",2025-11-12T21:52:00.000Z
3,,"marker",2025-11-12T21:53:00.000Z
2,,"marker",2025-11-12T21:54:00.000Z
1,,"marker",2025-11-12T21:55:00.000Z
3,,"marker",2025-11-12T21:58:00.000Z
8,,"marker",2025-11-12T22:06:00.000Z
4,,"marker",2025-11-12T22:08:00.000Z
5,,"marker",2025-11-12T22:11:00.000Z
1,,"marker",2025-11-12T22:12:00.000Z
1,,"marker",2025-11-12T22:13:00.000Z
1,,"marker",2025-11-12T22:14:00.000Z
2,,"marker",2025-11-12T22:16:00.000Z
2,,"marker",2025-11-12T22:18:00.000Z
1,,"marker",2025-11-12T22:19:00.000Z
1,,"marker",2025-11-12T22:20:00.000Z
1,,"marker",2025-11-12T22:21:00.000Z
1,,"marker",2025-11-12T22:22:00.000Z
5,,"marker",2025-11-12T22:23:00.000Z
