active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
4,2.5223372357846707e-40,"generic",,0,0,767,,2025-11-12T17:47:00.000Z,
43,2.6596644852885028e-39,"walking",,1.1224400699241785e-42,9.193218575202963e-44,767,,2025-11-12T17:47:00.000Z,
,,,,,,,,2025-11-12T17:47:00.000Z,
,,,,,,,83,2025-11-12T17:48:00.000Z,31824
,,,,,,,86,2025-11-12T17:49:00.000Z,31884
,,,136,,,,,2025-11-12T17:49:00.000Z,
,,,,,,,77,2025-11-12T17:50:00.000Z,31944
,,,8,,,,,2025-11-12T17:50:00.000Z,
,,,,,,,74,2025-11-12T17:51:00.000Z,32004
,,,168,,,,,2025-11-12T17:51:00.000Z,
4,2.5223372357846707e-40,"generic",,0,0,771,,2025-11-12T17:51:00.000Z,
43,2.6596644852885028e-39,"walking",,1.1224400699241785e-42,9.193218575202963e-44,771,,2025-11-12T17:51:00.000Z,
,,,,,,,,2025-11-12T17:51:00.000Z,
