active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16,vigorous_activity_inutes
,,,8,,,,,,2025-11-12T18:46:00.000Z,,
,,,,,,,90,,2025-11-12T18:47:00.000Z,35364,
,,,104,,,,,,2025-11-12T18:47:00.000Z,,
,,,,,,,98,,2025-11-12T18:48:00.000Z,35424,
,,,,,,,111,,2025-11-12T18:49:00.000Z,35484,
85,4.046949964970072e-39,,102,1.7796490496925177e-42,,,,,2025-11-12T18:49:00.000Z,35484,
,,,,,,,106,,2025-11-12T18:50:00.000Z,35544,
,,,,,,,97,,2025-11-12T18:51:00.000Z,35604,
,,,,,,,100,,2025-11-12T18:52:00.000Z,35664,
,,,168,,,,,,2025-11-12T18:52:00.000Z,,
,,,,,,,103,,2025-11-12T18:53:00.000Z,35724,
87,4.131027872829561e-39,,38,1.7978659297287403e-42,,,,,2025-11-12T18:53:00.000Z,35724,
,,,,,,,102,,2025-11-12T18:54:00.000Z,35784,
,,,,,,,101,,2025-11-12T18:55:00.000Z,35844,
38,1.3452465257518244e-39,,160,0,,,,,2025-11-12T18:55:00.000Z,35844,
,,,,,,,107,,2025-11-12T18:56:00.000Z,35904,
89,4.21510578068905e-39,,70,1.8216880036222622e-42,,,,,2025-11-12T18:56:00.000Z,35904,
,,,,,,,108,,2025-11-12T18:57:00.000Z,35964,
,,,168,,,,,,2025-11-12T18:57:00.000Z,,
,,,,,,,107,,2025-11-12T18:58:00.000Z,36024,
,,,,,,,130,,2025-11-12T18:59:00.000Z,36084,
,,,,,,,121,,2025-11-12T19:00:00.000Z,36144,
54,1.5974802493302915e-39,,160,0,,,,,2025-11-12T19:00:00.000Z,36144,
,,,,,,,119,,2025-11-12T19:01:00.000Z,36204,
92,4.299183688548539e-39,,70,1.8735360468022804e-42,,,,,2025-11-12T19:01:00.000Z,36204,
,,,,,,,106,,2025-11-12T19:02:00.000Z,36264,
,,,,,,,89,,2025-11-12T19:03:00.000Z,36324,
,,,72,,,,,,2025-11-12T19:03:00.000Z,,
,,,,,,,85,,2025-11-12T19:04:00.000Z,36384,
,,,8,,,,,,2025-11-12T19:04:00.000Z,,
,,,,,,,86,,2025-11-12T19:05:00.000Z,36444,
,,,,,,,85,,2025-11-12T19:07:00.000Z,36564,
,,,72,,,,,,2025-11-12T19:07:00.000Z,,
,,,,,,,91,,2025-11-12T19:08:00.000Z,36624,
,,,72,,,,,,2025-11-12T19:08:00.000Z,,
,,,,,,,89,,2025-11-12T19:09:00.000Z,36684,
,,,8,,,,,,2025-11-12T19:09:00.000Z,,
,,,,,,,86,,2025-11-12T19:10:00.000Z,36744,
,,,,,,,84,,2025-11-12T19:11:00.000Z,36804,
,,,,,,,81,,2025-11-12T19:12:00.000Z,36864,
,,,,,,,83,,2025-11-12T19:13:00.000Z,36924,
,,,,,,,81,,2025-11-12T19:14:00.000Z,36984,
,,,,,,,80,,2025-11-12T19:15:00.000Z,37044,
,,,72,,,,,,2025-11-12T19:15:00.000Z,,
,,,,,,,79,,2025-11-12T19:17:00.000Z,37164,
,,,8,,,,,,2025-11-12T19:17:00.000Z,,
,,,,,,,82,,2025-11-12T19:18:00.000Z,37224,
,,,,,,,79,,2025-11-12T19:19:00.000Z,37284,
,,,,,,,80,,2025-11-12T19:20:00.000Z,37344,
,,,72,,,,,,2025-11-12T19:20:00.000Z,,
,,,,,,,85,,2025-11-12T19:21:00.000Z,37404,
,,,,,,,95,,2025-11-12T19:22:00.000Z,37464,
,,,,,,,100,,2025-11-12T19:23:00.000Z,37524,
,,,,,,,108,,2025-11-12T19:24:00.000Z,37584,
99,4.635495319986495e-39,,70,1.9520087608044702e-42,,,,,2025-11-12T19:24:00.000Z,37584,
,,,,,,,112,,2025-11-12T19:25:00.000Z,37644,
,,,,,,,107,,2025-11-12T19:26:00.000Z,37704,
,,,,,,,106,,2025-11-12T19:27:00.000Z,37764,
,,,,,,,107,,2025-11-12T19:28:00.000Z,37824,
64,1.9337918807682476e-39,,192,0,,,,,2025-11-12T19:28:00.000Z,37824,
,,,,,,,106,,2025-11-12T19:29:00.000Z,37884,
101,4.719573227845984e-39,,70,1.984238625483941e-42,,,,,2025-11-12T19:29:00.000Z,37884,
,,,,,,,108,,2025-11-12T19:30:00.000Z,37944,
67,2.0178697886277366e-39,,192,0,,,,,2025-11-12T19:30:00.000Z,37944,
,,,,,,,98,,2025-11-12T19:31:00.000Z,38004,
103,4.803651135705473e-39,,38,2.0038568039844884e-42,,,,,2025-11-12T19:32:00.000Z,38064,
,,,,,,,97,,2025-11-12T19:33:00.000Z,38124,
,,,136,,,,,,2025-11-12T19:33:00.000Z,,
,,,,,,,129,,2025-11-12T19:34:00.000Z,38184,
,,,,,,,125,,2025-11-12T19:35:00.000Z,38244,
,,,,,,,117,,2025-11-12T19:36:00.000Z,38304,
,,,,,,,107,,2025-11-12T19:37:00.000Z,38364,
,,,,,,,108,,2025-11-12T19:38:00.000Z,38424,
,,,,,,,110,,2025-11-12T19:40:00.000Z,38544,
,,,,,,,106,,2025-11-12T19:41:00.000Z,38604,
,,,,,,,97,,2025-11-12T19:42:00.000Z,38664,
,,,,,,,109,,2025-11-12T19:43:00.000Z,38724,
,,,,,,,131,,2025-11-12T19:44:00.000Z,38784,
148,5.728508122159852e-39,,70,3.270630615734123e-42,,,,,2025-11-12T19:44:00.000Z,38784,
,,,,,,,114,,2025-11-12T19:45:00.000Z,38844,
69,2.1019476964872256e-39,,160,0,,,,,2025-11-12T19:45:00.000Z,38844,
,,,,,,,109,,2025-11-12T19:46:00.000Z,38904,
,,,,,,,130,,2025-11-12T19:47:00.000Z,38964,
157,5.89666393787883e-39,,70,3.318274763521167e-42,,,,,2025-11-12T19:47:00.000Z,38964,
,,,,,,,110,,2025-11-12T19:48:00.000Z,39024,
70,2.1860256043467146e-39,,160,0,,,,,2025-11-12T19:48:00.000Z,39024,
,,,,,,,94,,2025-11-12T19:49:00.000Z,39084,
,,,,,,,86,,2025-11-12T19:50:00.000Z,39144,
,,,,,,,88,,2025-11-12T19:51:00.000Z,39204,
,,,,,,,100,,2025-11-12T19:52:00.000Z,39264,
,,,,,,,101,,2025-11-12T19:53:00.000Z,39324,
,,,,,,,96,,2025-11-12T19:54:00.000Z,39384,
,,,,,,,95,,2025-11-12T19:55:00.000Z,39444,
,,,104,,,,,,2025-11-12T19:55:00.000Z,,
,,,,,,,103,,2025-11-12T19:56:00.000Z,39504,
,,,,,,,105,,2025-11-12T19:57:00.000Z,39564,
75,2.3541814200656927e-39,,96,0,,,,,2025-11-12T19:57:00.000Z,39564,
,,,,,,,103,,2025-11-12T19:58:00.000Z,39624,
,,,136,,,,,,2025-11-12T19:58:00.000Z,,
,,,,,,,101,,2025-11-12T19:59:00.000Z,39684,
,,,,,,,102,,2025-11-12T20:00:00.000Z,39744,
77,2.5223372357846707e-39,,96,0,,,,,2025-11-12T20:00:00.000Z,39744,
,,,,,,,101,,2025-11-12T20:01:00.000Z,39804,
79,2.6064151436441598e-39,,96,0,,,,,2025-11-12T20:01:00.000Z,39804,
,,,,,,,100,,2025-11-12T20:02:00.000Z,39864,
,,,,,,,99,,2025-11-12T20:03:00.000Z,39924,
,,,,,,,95,,2025-11-12T20:04:00.000Z,39984,
,,,,,,,98,,2025-11-12T20:05:00.000Z,40044,
,,,,,,,97,,2025-11-12T20:06:00.000Z,40104,
,,,,,,,98,,2025-11-12T20:07:00.000Z,40164,
,,,104,,,,,,2025-11-12T20:07:00.000Z,,
,,,,,,,99,,2025-11-12T20:08:00.000Z,40224,
,,,,,,,100,,2025-11-12T20:09:00.000Z,40284,
,,,104,,,,,,2025-11-12T20:09:00.000Z,,
,,,,,,,103,,2025-11-12T20:10:00.000Z,40344,
82,2.6904930515036488e-39,,160,0,,,,,2025-11-12T20:10:00.000Z,40344,
,,,,,,,114,,2025-11-12T20:11:00.000Z,40404,
,,,,,,,123,,2025-11-12T20:12:00.000Z,40464,
,,,,,,,118,,2025-11-12T20:13:00.000Z,40524,
,,,,,,,123,,2025-11-12T20:14:00.000Z,40584,
,,,,,,,130,,2025-11-12T20:15:00.000Z,40644,
178,6.317053477176275e-39,,70,3.8199396137494513e-42,,,,,2025-11-12T20:15:00.000Z,40644,
,,,,,,,121,,2025-11-12T20:16:00.000Z,40704,
85,2.7745709593631378e-39,,128,0,,,,,2025-11-12T20:16:00.000Z,40704,
,,,,,,,111,,2025-11-12T20:17:00.000Z,40764,
,,,,,,,116,,2025-11-12T20:18:00.000Z,40824,
,,,,,,,120,,2025-11-12T20:20:00.000Z,40944,
,,,,,,,142,,2025-11-12T20:21:00.000Z,41004,
,,,,,,,,,2025-11-12T20:21:00.000Z,41004,1
203,6.73744301647372e-39,,102,4.44211613190967e-42,,,,,2025-11-12T20:21:00.000Z,41004,
,,,,,,,129,,2025-11-12T20:22:00.000Z,41064,
,,,,,,,,1,2025-11-12T20:22:00.000Z,41064,
,,,,,,,115,,2025-11-12T20:23:00.000Z,41124,
90,2.942726775082116e-39,,64,0,,,,,2025-11-12T20:23:00.000Z,41124,
,,,,,,,105,,2025-11-12T20:24:00.000Z,41184,
,,,,,,,100,,2025-11-12T20:25:00.000Z,41244,
,,,,,,,97,,2025-11-12T20:26:00.000Z,41304,
,,,,,,,95,,2025-11-12T20:27:00.000Z,41364,
,,,72,,,,,,2025-11-12T20:27:00.000Z,,
,,,8,,,,,,2025-11-12T20:28:00.000Z,,
,,,,,,,93,,2025-11-12T20:29:00.000Z,41484,
,,,,,,,92,,2025-11-12T20:30:00.000Z,41544,
,,,,,,,93,,2025-11-12T20:31:00.000Z,41604,
,,,,,,,92,,2025-11-12T20:32:00.000Z,41664,
,,,72,,,,,,2025-11-12T20:33:00.000Z,,
,,,,,,,93,,2025-11-12T20:34:00.000Z,41784,
,,,8,,,,,,2025-11-12T20:34:00.000Z,,
,,,,,,,94,,2025-11-12T20:35:00.000Z,41844,
,,,136,,,,,,2025-11-12T20:35:00.000Z,,
,,,,,,,102,,2025-11-12T20:36:00.000Z,41904,
204,6.82152092433321e-39,,70,4.457530415017243e-42,,,,,2025-11-12T20:36:00.000Z,41904,
,,,,,,,90,,2025-11-12T20:37:00.000Z,41964,
,,,,,,,89,,2025-11-12T20:38:00.000Z,42024,
,,,,,,,87,,2025-11-12T20:39:00.000Z,42084,
,,,,,,,89,,2025-11-12T20:40:00.000Z,42144,
,,,,,,,91,,2025-11-12T20:43:00.000Z,42324,
,,,,,,,93,,2025-11-12T20:44:00.000Z,42384,
,,,72,,,,,,2025-11-12T20:44:00.000Z,,
,,,,,,,102,,2025-11-12T20:45:00.000Z,42444,
206,6.905598832192699e-39,,70,4.4701421011961665e-42,,,,,2025-11-12T20:45:00.000Z,42444,
,,,,,,,112,,2025-11-12T20:46:00.000Z,42504,
92,3.026804682941605e-39,,192,0,,,,,2025-11-12T20:46:00.000Z,42504,
,,,,,,,104,,2025-11-12T20:47:00.000Z,42564,
,,,,,,,93,,2025-11-12T20:48:00.000Z,42624,
,,,,,,,96,,2025-11-12T20:50:00.000Z,42744,
,,,,,,,94,,2025-11-12T20:51:00.000Z,42804,
,,,,,,,97,,2025-11-12T20:52:00.000Z,42864,
,,,168,,,,,,2025-11-12T20:52:00.000Z,,
,,,,,,,104,,2025-11-12T20:53:00.000Z,42924,
95,3.110882590801094e-39,,160,0,,,,,2025-11-12T20:53:00.000Z,42924,
,,,,,,,100,,2025-11-12T20:54:00.000Z,42984,
,,,,,,,89,,2025-11-12T20:55:00.000Z,43044,
,,,,,,,84,,2025-11-12T20:56:00.000Z,43104,
,,,,,,,81,,2025-11-12T20:57:00.000Z,43164,
,,,,,,,79,,2025-11-12T20:58:00.000Z,43224,
,,,,,,,84,,2025-11-12T20:59:00.000Z,43284,
,,,104,,,,,,2025-11-12T20:59:00.000Z,,
,,,,,,,87,,2025-11-12T21:00:00.000Z,43344,
,,,8,,,,,,2025-11-12T21:00:00.000Z,,
,,,,,,,85,,2025-11-12T21:01:00.000Z,43404,
,,,,,,,88,,2025-11-12T21:02:00.000Z,43464,
,,,,,,,85,,2025-11-12T21:03:00.000Z,43524,
,,,,,,,84,,2025-11-12T21:05:00.000Z,43644,
,,,,,,,85,,2025-11-12T21:06:00.000Z,43704,
,,,,,,,83,,2025-11-12T21:07:00.000Z,43764,
,,,,,,,85,,2025-11-12T21:08:00.000Z,43824,
,,,104,,,,,,2025-11-12T21:08:00.000Z,,
,,,,,,,88,,2025-11-12T21:10:00.000Z,43944,
,,,168,,,,,,2025-11-12T21:10:00.000Z,,
,,,,,,,105,,2025-11-12T21:11:00.000Z,44004,
,,,,,,,111,,2025-11-12T21:12:00.000Z,44064,
101,3.279038406520072e-39,,192,0,,,,,2025-11-12T21:12:00.000Z,44064,
,,,,,,,109,,2025-11-12T21:13:00.000Z,44124,
209,6.989676740052188e-39,,38,4.491161578161039e-42,,,,,2025-11-12T21:13:00.000Z,44124,
,,,,,,,98,,2025-11-12T21:14:00.000Z,44184,
,,,,,,,85,,2025-11-12T21:15:00.000Z,44244,
,,,,,,,86,,2025-11-12T21:16:00.000Z,44304,
,,,,,,,85,,2025-11-12T21:17:00.000Z,44364,
,,,,,,,87,,2025-11-12T21:18:00.000Z,44424,
,,,104,,,,,,2025-11-12T21:18:00.000Z,,
,,,,,,,84,,2025-11-12T21:19:00.000Z,44484,
,,,8,,,,,,2025-11-12T21:19:00.000Z,,
,,,,,,,86,,2025-11-12T21:21:00.000Z,44604,
,,,,,,,84,,2025-11-12T21:22:00.000Z,44664,
,,,,,,,85,,2025-11-12T21:23:00.000Z,44724,
,,,104,,,,,,2025-11-12T21:24:00.000Z,,
,,,,,,,86,,2025-11-12T21:25:00.000Z,44844,
,,,8,,,,,,2025-11-12T21:25:00.000Z,,
,,,,,,,83,,2025-11-12T21:26:00.000Z,44904,
,,,,,,,82,,2025-11-12T21:28:00.000Z,45024,
,,,104,,,,,,2025-11-12T21:28:00.000Z,,
,,,8,,,,,,2025-11-12T21:29:00.000Z,,
,,,,,,,81,,2025-11-12T21:30:00.000Z,45144,
,,,,,,,83,,2025-11-12T21:31:00.000Z,45204,
,,,,,,,90,,2025-11-12T21:32:00.000Z,45264,
,,,,,,,83,,2025-11-12T21:33:00.000Z,45324,
,,,104,,,,,,2025-11-12T21:33:00.000Z,,
,,,,,,,80,,2025-11-12T21:34:00.000Z,45384,
,,,8,,,,,,2025-11-12T21:34:00.000Z,,
,,,,,,,82,,2025-11-12T21:35:00.000Z,45444,
,,,,,,,81,,2025-11-12T21:36:00.000Z,45504,
,,,,,,,80,,2025-11-12T21:37:00.000Z,45564,
,,,,,,,81,,2025-11-12T21:40:00.000Z,45744,
,,,,,,,79,,2025-11-12T21:41:00.000Z,45804,
,,,,,,,85,,2025-11-12T21:43:00.000Z,45924,
,,,,,,,81,,2025-11-12T21:44:00.000Z,45984,
,,,,,,,82,,2025-11-12T21:45:00.000Z,46044,
,,,,,,,79,,2025-11-12T21:46:00.000Z,46104,
,,,,,,,80,,2025-11-12T21:47:00.000Z,46164,
,,,,,,,83,,2025-11-12T21:48:00.000Z,46224,
,,,,,,,82,,2025-11-12T21:49:00.000Z,46284,
,,,104,,,,,,2025-11-12T21:49:00.000Z,,
,,,,,,,81,,2025-11-12T21:50:00.000Z,46344,
,,,8,,,,,,2025-11-12T21:51:00.000Z,,
,,,,,,,84,,2025-11-12T21:52:00.000Z,46464,
,,,,,,,82,,2025-11-12T21:53:00.000Z,46524,
,,,,,,,84,,2025-11-12T21:54:00.000Z,46584,
,,,,,,,85,,2025-11-12T21:55:00.000Z,46644,
,,,,,,,88,,2025-11-12T21:57:00.000Z,46764,
,,,,,,,85,,2025-11-12T21:58:00.000Z,46824,
,,,,,,,79,,2025-11-12T22:00:00.000Z,46944,
,,,,,,,82,,2025-11-12T22:01:00.000Z,47004,
,,,,,,,81,,2025-11-12T22:02:00.000Z,47064,
,,,,,,,82,,2025-11-12T22:03:00.000Z,47124,
,,,136,,,,,,2025-11-12T22:03:00.000Z,,
,,,8,,,,,,2025-11-12T22:04:00.000Z,,
,,,,,,,83,,2025-11-12T22:05:00.000Z,47244,
,,,,,,,84,,2025-11-12T22:08:00.000Z,47424,
,,,136,,,,,,2025-11-12T22:08:00.000Z,,
,,,,,,,86,,2025-11-12T22:09:00.000Z,47484,
,,,,,,,88,,2025-11-12T22:10:00.000Z,47544,
,,,,,,,92,,2025-11-12T22:11:00.000Z,47604,
,,,136,,,,,,2025-11-12T22:11:00.000Z,,
,,,,,,,101,,2025-11-12T22:12:00.000Z,47664,
210,7.031715693981932e-39,,102,4.5233914428405095e-42,,,,,2025-11-12T22:12:00.000Z,47664,
,,,,,,,91,,2025-11-12T22:13:00.000Z,47724,
,,,,,,,89,,2025-11-12T22:14:00.000Z,47784,
,,,104,,,,,,2025-11-12T22:14:00.000Z,,
,,,,,,,90,,2025-11-12T22:15:00.000Z,47844,
,,,8,,,,,,2025-11-12T22:15:00.000Z,,
,,,,,,,87,,2025-11-12T22:16:00.000Z,47904,
,,,,,,,89,,2025-11-12T22:17:00.000Z,47964,
,,,,,,,90,,2025-11-12T22:18:00.000Z,48024,
,,,,,,,88,,2025-11-12T22:19:00.000Z,48084,
,,,,,,,90,,2025-11-12T22:20:00.000Z,48144,
,,,,,,,92,,2025-11-12T22:21:00.000Z,48204,
,,,,,,,90,,2025-11-12T22:22:00.000Z,48264,
,,,,,,,91,,2025-11-12T22:23:00.000Z,48324,
,,,136,,,,,,2025-11-12T22:23:00.000Z,,
101,3.279038406520072e-39,"generic",,0,0,1043,,,2025-11-12T22:23:00.000Z,,
210,7.031715693981932e-39,"walking",,4.5233914428405095e-42,3.704710841028022e-43,1043,,,2025-11-12T22:23:00.000Z,,
64,6.516037859110399e-40,"running",,1.7516230804060213e-42,2.151889973755762e-43,1043,,,2025-11-12T22:23:00.000Z,,
,,,,,,,,,2025-11-12T22:23:00.000Z,,
